No.;Gene name;Oncogene or Tumor Suppresson gene
2984;GTF3C3;#N/A
2985;OR10H3;#N/A
2986;DCAF10;#N/A
2987;QPCT;#N/A
2988;SELE;#N/A
2989;LATS2;x
2990;HDGFL2;#N/A
2991;AGTRAP;#N/A
2992;CHMP3;#N/A
2993;MAP4K5;#N/A
2994;NUP155;#N/A
2995;SFRP4;#N/A
2996;HPCAL4;#N/A
2997;VAMP7;#N/A
2998;S100A9;#N/A
2999;TUBB1;#N/A
3000;FBXO6;#N/A
3001;EIF4B;#N/A
3002;POMP;#N/A
3003;TTN;#N/A
3004;CENPO;#N/A
3005;MIDN;#N/A
3006;NR4A2;#N/A
3007;FBXO38;#N/A
3008;DSP;#N/A
3009;PECAM1;#N/A
3010;SH3GL3;#N/A
3011;XPOT;#N/A
3012;UTP23;#N/A
3013;IGF2;x
3014;OPRM1;#N/A
3015;PCGF3;#N/A
3016;AP1G2;#N/A
3017;CEP170;#N/A
3018;TNFRSF11A;#N/A
3019;PIGK;#N/A
3020;LIMK1;#N/A
3021;VPS72;#N/A
3022;GMFB;#N/A
3023;SELENOH;#N/A
3024;ACAA1;#N/A
3025;CCL20;#N/A
3026;DNAJC19;#N/A
3027;ARHGEF7;#N/A
3028;INO80;#N/A
3029;SURF2;#N/A
3030;ALX1;#N/A
3031;AEBP2;#N/A
3032;POLDIP2;#N/A
3033;TOMM20;#N/A
3034;SYVN1;#N/A
3035;NRGN;#N/A
3036;SCML4;#N/A
3037;PSMF1;#N/A
3038;COG5;#N/A
3039;MAPK8IP3;#N/A
3040;NOS3;#N/A
3041;MX1;#N/A
3042;SRRM1;#N/A
3043;LYRM7;#N/A
3044;GIT1;#N/A
3045;ADCY8;#N/A
3046;PSG9;#N/A
3047;UHRF1BP1L;#N/A
3048;HBB;#N/A
3049;KLHL12;#N/A
3050;PLCD1;#N/A
3051;C1QC;#N/A
3052;EDRF1;#N/A
3053;TSPAN3;#N/A
3054;SNRPF;#N/A
3055;DDB2;x
3056;ALOX12B;x
3057;C1QTNF6;#N/A
3058;CNPY2;#N/A
3059;RCSD1;#N/A
3060;SSNA1;#N/A
3061;FOXC2;#N/A
3062;IFT57;#N/A
3063;USP19;#N/A
3064;TRAF7;#N/A
3065;RPL38;#N/A
3066;ATG2B;#N/A
3067;SULT4A1;#N/A
3068;PRR14L;#N/A
3069;MTA3;#N/A
3070;PRICKLE1;#N/A
3071;COPZ1;#N/A
3072;HGFAC;#N/A
3073;ZNFX1;#N/A
3074;TLK1;#N/A
3075;ZBTB1;#N/A
3076;HES1;#N/A
3077;TNRC6B;#N/A
3078;IGF1;x
3079;CARM1;#N/A
3080;LRBA;#N/A
3081;DPY19L4;#N/A
3082;DHTKD1;#N/A
3083;TFIP11;#N/A
3084;ZNF688;#N/A
3085;CEP135;#N/A
3086;VAX2;#N/A
3087;DPF3;#N/A
3088;PCBP1;#N/A
3089;ACAP2;#N/A
3090;MMP25;#N/A
3091;GSK3A;#N/A
3092;GCK;#N/A
3093;C19orf53;#N/A
3094;EPHX1;#N/A
3095;HNRNPC;#N/A
3096;TTC21B;#N/A
3097;RPL18A;#N/A
3098;CPSF2;#N/A
3099;CREB3L1;#N/A
3100;POGZ;#N/A
3101;CCR7;#N/A
3102;LLGL2;#N/A
3103;E2F3;x
3104;ALS2;#N/A
3105;UBA1;x
3106;SEPTIN7;#N/A
3107;AAMP;#N/A
3108;SIRT2;#N/A
3109;ACAT1;#N/A
3110;ARHGEF11;#N/A
3111;PHKB;#N/A
3112;NRG4;#N/A
3113;EIF4ENIF1;#N/A
3114;UCHL5;#N/A
3115;SNAI2;#N/A
3116;FAM9B;#N/A
3117;IL17RB;#N/A
3118;FBXL15;#N/A
3119;P3H3;#N/A
3120;NEIL3;#N/A
3121;RAB11A;#N/A
3122;PTOV1;#N/A
3123;SNRPB2;#N/A
3124;NCAPG;#N/A
3125;SMG8;#N/A
3126;GPX1;#N/A
3127;CASR;x
3128;LGALS9C;#N/A
3129;ETHE1;#N/A
3130;PODXL;#N/A
3131;SCAND1;#N/A
3132;TNFRSF13C;#N/A
3133;GATA1;#N/A
3134;CGGBP1;#N/A
3135;METTL14;#N/A
3136;DSG3;#N/A
3137;TPD52L1;#N/A
3138;PHC2;#N/A
3139;GNG10;#N/A
3140;GEM;#N/A
3141;MAP1A;#N/A
3142;CCNC;#N/A
3143;ZNF146;#N/A
3144;COG6;#N/A
3145;IPCEF1;#N/A
3146;HJURP;#N/A
3147;MELK;#N/A
3148;PABPN1;#N/A
3149;HTR7;#N/A
3150;VPS54;#N/A
3151;RNASE7;#N/A
3152;ARMC6;#N/A
3153;NUDCD3;#N/A
3154;CUTA;#N/A
3155;NDUFV2;#N/A
3156;NR4A3;x
3157;MED26;#N/A
3158;CDCA2;#N/A
3159;SLC10A7;#N/A
3160;SOCS5;#N/A
3161;CLK3;#N/A
3162;TLR10;#N/A
3163;RRAGA;#N/A
3164;RPGRIP1L;#N/A
3165;TBC1D22A;#N/A
3166;MAG;#N/A
3167;KBTBD8;#N/A
3168;NEK9;#N/A
3169;CCR2;#N/A
3170;MYH6;#N/A
3171;GTF2B;#N/A
3172;COMTD1;#N/A
3173;ELAVL1;#N/A
3174;SSX2IP;#N/A
3175;CNKSR1;#N/A
3176;DCTN2;#N/A
3177;FUS;x
3178;GDA;#N/A
3179;SCYL2;#N/A
3180;BTLA;#N/A
3181;APOC3;#N/A
3182;CCDC93;#N/A
3183;BCAN;#N/A
3184;CDC42BPG;#N/A
3185;ECM1;#N/A
3186;STK25;#N/A
3187;SYTL2;#N/A
3188;PNISR;#N/A
3189;MITF;x
3190;GSTK1;#N/A
3191;SH2B1;#N/A
3192;LCN2;#N/A
3193;ITPA;#N/A
3194;ATP7A;#N/A
3195;MOB2;#N/A
3196;STX7;#N/A
3197;CRELD2;#N/A
3198;ZFC3H1;#N/A
3199;SNX17;#N/A
3200;ATP6V1A;#N/A
3201;CLIP3;#N/A
3202;MAFF;#N/A
3203;PSME1;#N/A
3204;NUSAP1;#N/A
3205;RRAGC;x
3206;RALGAPA1;#N/A
3207;ZMYND8;#N/A
3208;WDR11;#N/A
3209;RAB8A;#N/A
3210;SH3PXD2A;#N/A
3211;FOXP1;x
3212;SLC25A11;#N/A
3213;IL3RA;#N/A
3214;BLOC1S1;#N/A
3215;RRAS;x
3216;TIAL1;#N/A
3217;MCOLN2;#N/A
3218;ITGB3BP;#N/A
3219;POMC;#N/A
3220;NCAM1;#N/A
3221;IL2RA;#N/A
3222;NFKBIL1;#N/A
3223;MEN1;x
3224;PPP5C;#N/A
3225;SREK1;#N/A
3226;ASPM;#N/A
3227;MAPKAPK3;#N/A
3228;WDR26;#N/A
3229;NT5C2;x
3230;MIER1;#N/A
3231;CHPT1;#N/A
3232;CD33;#N/A
3233;RGS19;#N/A
3234;TP73;#N/A
3235;LGALS3BP;#N/A
3236;RCC1;#N/A
3237;CYFIP1;#N/A
3238;ESCO2;x
3239;SEPTIN11;#N/A
3240;PRLR;#N/A
3241;FOXL2;x
3242;ACACA;#N/A
3243;MAP1LC3C;#N/A
3244;IL4;#N/A
3245;ZNHIT2;#N/A
3246;POLDIP3;#N/A
3247;NTF3;#N/A
3248;MMP7;#N/A
3249;TGFBI;#N/A
3250;MRPL12;#N/A
3251;MCM10;#N/A
3252;APRT;#N/A
3253;PDIA4;#N/A
3254;SCAPER;#N/A
3255;RYR2;#N/A
3256;TNKS;#N/A
3257;VGLL4;#N/A
3258;SMC2;#N/A
3259;MYOD1;x
3260;ARL2;#N/A
3261;IFNGR2;#N/A
3262;UCK2;#N/A
3263;TBC1D15;#N/A
3264;BLNK;#N/A
3265;NLGN3;#N/A
3266;WDR36;#N/A
3267;CD38;#N/A
3268;KYNU;#N/A
3269;ETV7;#N/A
3270;RGS4;#N/A
3271;FZD5;#N/A
3272;SKI;#N/A
3273;DGKI;#N/A
3274;RASGRP3;#N/A
3275;PELP1;#N/A
3276;BCL6B;#N/A
3277;RRM2;#N/A
3278;NME3;#N/A
3279;CRTC1;#N/A
3280;EIF3L;#N/A
3281;CDK2AP1;#N/A
3282;RAD51AP1;#N/A
3283;USP20;#N/A
3284;SCFD1;#N/A
3285;HRG;#N/A
3286;IL18BP;#N/A
3287;CCDC88A;#N/A
3288;PTPN13;x
3289;FBXO7;#N/A
3290;SIPA1;#N/A
3291;ITGA6;#N/A
3292;WDR47;#N/A
3293;HTR3A;#N/A
3294;SLC9A1;#N/A
3295;GSN;#N/A
3296;CENPE;#N/A
3297;SEC23B;#N/A
3298;KRT18;#N/A
3299;STXBP2;#N/A
3300;TOX4;#N/A
3301;LONRF3;#N/A
3302;PPP1R16A;#N/A
3303;ATG7;#N/A
3304;CKAP4;#N/A
3305;TLR9;#N/A
3306;UHRF1;#N/A
3307;PDCD6;#N/A
3308;ACACB;#N/A
3309;MRPL11;#N/A
3310;ABCE1;#N/A
3311;STRAP;#N/A
3312;SAP130;#N/A
3313;OCRL;#N/A
3314;USO1;#N/A
3315;CAMSAP2;#N/A
3316;KLK10;#N/A
3317;FLNB;#N/A
3318;LIG4;#N/A
3319;CAD;x
3320;GNA15;#N/A
3321;NETO2;#N/A
3322;CHI3L1;#N/A
3323;SYTL1;#N/A
3324;CSDE1;#N/A
3325;ITIH1;#N/A
3326;ATG101;#N/A
3327;BRD7;#N/A
3328;UBXN11;#N/A
3329;TUT1;#N/A
3330;PDZD8;#N/A
3331;SUCLG1;#N/A
3332;SLC35A5;#N/A
3333;ARHGDIA;#N/A
3334;NEK7;#N/A
3335;RNF7;#N/A
3336;LIME1;#N/A
3337;LRSAM1;#N/A
3338;KRIT1;#N/A
3339;POTEF;#N/A
3340;HDAC8;#N/A
3341;RPS6KB2;x
3342;LZIC;#N/A
3343;MRPS33;#N/A
3344;TIMM8B;#N/A
3345;VPS4A;#N/A
3346;EIF3D;#N/A
3347;PKN1;#N/A
3348;SDHAF2;x
3349;SNTA1;#N/A
3350;IFT43;#N/A
3351;PFKFB2;#N/A
3352;DAZL;#N/A
3353;PPP4R3A;#N/A
3354;TPX2;#N/A
3355;ORC2;#N/A
3356;SRSF5;#N/A
3357;CD276;x
3358;ARGLU1;#N/A
3359;FRS3;#N/A
3360;PRDM10;#N/A
3361;NLK;#N/A
3362;IL17A;#N/A
3363;CAB39;#N/A
3364;C12orf57;#N/A
3365;MRPS35;#N/A
3366;TUBB6;#N/A
3367;HIP1;#N/A
3368;BCL11B;x
3369;RUNX2;#N/A
3370;GATAD2B;#N/A
3371;COPA;#N/A
3372;NSMCE1;#N/A
3373;LPIN2;#N/A
3374;ZNF507;#N/A
3375;GPKOW;#N/A
3376;CHORDC1;#N/A
3377;MAGEA3;#N/A
3378;EDNRA;#N/A
3379;KANSL1;#N/A
3380;RNF166;#N/A
3381;C7orf50;#N/A
3382;TNFSF11;#N/A
3383;GAR1;#N/A
3384;ADAMTSL4;#N/A
3385;DMWD;#N/A
3386;SERF2;#N/A
3387;LSM4;#N/A
3388;NGF;#N/A
3389;MRPS27;#N/A
3390;RASGRF1;#N/A
3391;TNFSF4;#N/A
3392;GAPDHS;#N/A
3393;INO80B;#N/A
3394;PSENEN;#N/A
3395;RLF;#N/A
3396;S100A7;#N/A
3397;ATP1B3;#N/A
3398;MRPL39;#N/A
3399;CFH;#N/A
3400;UBL5;#N/A
3401;NPEPPS;#N/A
3402;BTBD1;#N/A
3403;CYSLTR2;x
3404;TET2;x
3405;YIF1B;#N/A
3406;WWTR1;x
3407;ZNF609;#N/A
3408;YIF1A;#N/A
3409;RSAD2;#N/A
3410;DYNLT1;#N/A
3411;MKNK1;#N/A
3412;KCNA3;#N/A
3413;CSF1;#N/A
3414;MOV10;#N/A
3415;NT5C;#N/A
3416;BCL11A;#N/A
3417;TCF19;#N/A
3418;ATL3;#N/A
3419;ZC3H3;#N/A
3420;DHX8;#N/A
3421;PLCB1;#N/A
3422;HNRNPH1;#N/A
3423;C11orf58;#N/A
3424;EDC4;#N/A
3425;HLA-DRB5;#N/A
3426;ELK4;x
3427;SEPTIN1;#N/A
3428;CRYGB;#N/A
3429;TNFSF9;#N/A
3430;TMEM237;#N/A
3431;CDK10;#N/A
3432;POLR1B;#N/A
3433;RHOT2;#N/A
3434;NUP54;#N/A
3435;KLRC2;#N/A
3436;EXOSC1;#N/A
3437;PARP9;#N/A
3438;NDUFS2;#N/A
3439;SERPINB7;#N/A
3440;RHOC;#N/A
3441;CYFIP2;#N/A
3442;ACOT8;#N/A
3443;ESPL1;#N/A
3444;BAG4;#N/A
3445;TK1;#N/A
3446;BACE1;#N/A
3447;SSRP1;#N/A
3448;SLC30A9;#N/A
3449;CEP76;#N/A
3450;REV1;#N/A
3451;KIR2DS2;#N/A
3452;NUP214;x
3453;HASPIN;#N/A
3454;NOVA2;#N/A
3455;PIAS2;#N/A
3456;SNRPD3;#N/A
3457;MRPL1;#N/A
3458;ARHGEF2;#N/A
3459;PA2G4;#N/A
3460;FOSL1;#N/A
3461;STX16;#N/A
3462;RNF4;#N/A
3463;TPI1;#N/A
3464;BNIPL;#N/A
3465;CNOT7;#N/A
3466;COL9A1;#N/A
3467;FIP1L1;#N/A
3468;ROBO1;x
3469;SNAP23;#N/A
3470;RANGAP1;#N/A
3471;SFSWAP;#N/A
3472;KIAA1109;#N/A
3473;TNC;#N/A
3474;TROAP;#N/A
3475;MYOC;#N/A
3476;ZBTB33;#N/A
3477;RNF181;#N/A
3478;KCND2;#N/A
3479;SGK2;#N/A
3480;CDC26;#N/A
3481;RABEP1;#N/A
3482;TRMT112;#N/A
3483;INTS2;#N/A
3484;PRPS1;#N/A
3485;SARS1;#N/A
3486;RNGTT;#N/A
3487;LZTS2;#N/A
3488;NME2;#N/A
3489;UQCRB;#N/A
3490;TARS1;#N/A
3491;NOS2;#N/A
3492;MYH13;#N/A
3493;ZSCAN29;#N/A
3494;CLEC12A;#N/A
3495;STK36;#N/A
3496;ID4;#N/A
3497;TP53BP2;#N/A
3498;COPS4;#N/A
3499;CYTH2;#N/A
3500;ERP44;#N/A
3501;EFHC1;#N/A
3502;BTAF1;#N/A
3503;TTC3;#N/A
3504;WNT11;#N/A
3505;GZMK;#N/A
3506;ACBD3;#N/A
3507;VGLL1;#N/A
3508;YIPF6;#N/A
3509;MOK;#N/A
3510;NR2F6;#N/A
3511;MAP3K8;#N/A
3512;DOT1L;x
3513;NDUFA5;#N/A
3514;RAB3GAP1;#N/A
3515;VDAC2;#N/A
3516;CHMP1A;#N/A
3517;MED16;#N/A
3518;CD79A;x
3519;HAND2;#N/A
3520;RNF6;#N/A
3521;ARFGEF2;#N/A
3522;TTC14;#N/A
3523;GNG7;#N/A
3524;HSF4;#N/A
3525;ZC3H15;#N/A
3526;EP400;x
3527;SULT2A1;#N/A
3528;FKTN;#N/A
3529;PRKAG3;#N/A
3530;HNRNPH2;#N/A
3531;SNCG;#N/A
3532;CDRT15L2;#N/A
3533;ENO1;#N/A
3534;RSPO1;#N/A
3535;TLX1;x
3536;STAP1;#N/A
3537;PAN2;#N/A
3538;OASL;#N/A
3539;RPS25;#N/A
3540;MED4;#N/A
3541;EID3;#N/A
3542;EMG1;#N/A
3543;EXOC2;#N/A
3544;PIM2;#N/A
3545;DIDO1;#N/A
3546;F7;#N/A
3547;WDR20;#N/A
3548;KRT79;#N/A
3549;GINS1;#N/A
3550;RAB37;#N/A
3551;PVR;#N/A
3552;PPIB;#N/A
3553;IL1RN;#N/A
3554;CLEC7A;#N/A
3555;CCR6;#N/A
3556;FNBP1L;#N/A
3557;ADD3;#N/A
3558;SPOCK2;#N/A
3559;CD226;#N/A
3560;RBMX;#N/A
3561;ZNF384;#N/A
3562;FBXL3;#N/A
3563;RRAS2;x
3564;FCER2;#N/A
3565;RAB27A;#N/A
3566;RBM6;#N/A
3567;PAK4;#N/A
3568;TIMP2;#N/A
3569;MYL6B;#N/A
3570;QRICH2;#N/A
3571;ARG2;#N/A
3572;RFPL4B;#N/A
3573;PIP5K1A;#N/A
3574;AGGF1;x
3575;STIP1;#N/A
3576;PPP2R5B;#N/A
3577;KIF22;#N/A
3578;TAT;#N/A
3579;MITD1;#N/A
3580;FOXH1;#N/A
3581;GGA1;#N/A
3582;SUMO3;#N/A
3583;TNFRSF13B;#N/A
3584;USP36;#N/A
3585;PKP3;#N/A
3586;IL23R;#N/A
3587;MPPED1;#N/A
3588;PPIE;#N/A
3589;BTN3A3;#N/A
3590;FASTK;#N/A
3591;ITGAX;#N/A
3592;ATP5PD;#N/A
3593;SERPINB13;#N/A
3594;POLA1;#N/A
3595;CENPT;#N/A
3596;MED28;#N/A
3597;IL13;#N/A
3598;UBE2K;#N/A
3599;CD200;#N/A
3600;LPAR6;#N/A
3601;PLVAP;#N/A
3602;HLTF;#N/A
3603;ELAVL4;#N/A
3604;ATP2A2;#N/A
3605;CASQ2;#N/A
3606;CD72;#N/A
3607;FABP1;#N/A
3608;PRELP;#N/A
3609;TNFAIP8L2;#N/A
3610;POU2AF1;#N/A
3611;PHPT1;#N/A
3612;DDX20;#N/A
3613;PCYT2;#N/A
3614;S1PR4;#N/A
3615;GNG11;#N/A
3616;P4HA2;#N/A
3617;HBA1;#N/A
3618;TMEM259;#N/A
3619;VPS26A;#N/A
3620;SRA1;#N/A
3621;RERE;#N/A
3622;SH2D3C;#N/A
3623;PNKP;#N/A
3624;AHCTF1;#N/A
3625;RPS18;#N/A
3626;VPS18;#N/A
3627;KRT8;#N/A
3628;CNTF;#N/A
3629;C1QTNF2;#N/A
3630;SEC31B;#N/A
3631;GJA1;#N/A
3632;RAB1A;#N/A
3633;IHH;#N/A
3634;NSG1;#N/A
3635;ARPC1A;#N/A
3636;KIFBP;#N/A
3637;MRPS26;#N/A
3638;NRP1;#N/A
3639;SFTPC;#N/A
3640;VPS28;#N/A
3641;NPY1R;#N/A
3642;HSPA1L;#N/A
3643;HEXIM1;#N/A
3644;NXN;#N/A
3645;RRAGD;#N/A
3646;IFNB1;#N/A
3647;ATP6V1B2;x
3648;MAPKAP1;#N/A
3649;CEP95;#N/A
3650;TJAP1;#N/A
3651;RAB31;#N/A
3652;FNTB;#N/A
3653;NOLC1;#N/A
3654;NDUFB5;#N/A
3655;RAD9A;#N/A
3656;TMEM205;#N/A
3657;IRF2;x
3658;MDFIC;#N/A
3659;CASK;#N/A
3660;MAGEB18;#N/A
3661;DNM1;#N/A
3662;HOXD9;#N/A
3663;KANK2;#N/A
3664;AP2A2;#N/A
3665;DHX38;#N/A
3666;AKAP17A;#N/A
3667;ZC3H12A;#N/A
3668;ING4;#N/A
3669;CENPQ;#N/A
3670;PSMB8;#N/A
3671;SP100;#N/A
3672;ALDH3A1;#N/A
3673;CASP7;#N/A
3674;MBTD1;#N/A
3675;RIMS1;#N/A
3676;STRADB;#N/A
3677;TICAM2;#N/A
3678;SIRT7;#N/A
3679;CYTH1;#N/A
3680;HHIPL2;#N/A
3681;SKA1;#N/A
3682;ID2;#N/A
3683;EIF2B1;x
3684;GBF1;#N/A
3685;ASGR2;#N/A
3686;TNFSF14;#N/A
3687;TNFRSF17;x
3688;FOXR2;#N/A
3689;MTF2;#N/A
3690;GP1BA;#N/A
3691;CDC42EP3;#N/A
3692;ZNF451;#N/A
3693;PBK;#N/A
3694;CENPF;#N/A
3695;FCRL3;#N/A
3696;MAD2L2;x
3697;NOXA1;#N/A
3698;SENP6;#N/A
3699;RPL26L1;#N/A
3700;ZBED6;#N/A
3701;GJB2;#N/A
3702;WNT7B;#N/A
3703;DNAJC17;#N/A
3704;USP21;#N/A
3705;ATAD3A;#N/A
3706;MZF1;#N/A
3707;PGK1;#N/A
3708;RNASEH2C;#N/A
3709;CDK7;#N/A
3710;BRD8;#N/A
3711;EPC1;#N/A
3712;C19orf33;#N/A
3713;RCHY1;#N/A
3714;VSIG4;#N/A
3715;GABRA1;#N/A
3716;WDR7;#N/A
3717;IGHG1;#N/A
3718;RPS26;#N/A
3719;TRAF4;#N/A
3720;FZD7;#N/A
3721;ZNF280D;#N/A
3722;TMEM171;#N/A
3723;EXOC7;#N/A
3724;ERLIN1;#N/A
3725;GPX4;#N/A
3726;CCL25;#N/A
3727;TAX1BP1;#N/A
3728;BIN1;#N/A
3729;MAF1;#N/A
3730;AIMP2;#N/A
3731;ANGPTL4;#N/A
3732;STX5;#N/A
3733;WRAP73;#N/A
3734;MED21;#N/A
3735;CLN3;#N/A
3736;FGF21;#N/A
3737;RYBP;x
3738;IL13RA2;#N/A
3739;INHBA;x
3740;MED13L;#N/A
3741;CARD9;#N/A
3742;CYSLTR1;#N/A
3743;PSME2;#N/A
3744;CAPRIN2;#N/A
3745;SIN3B;#N/A
3746;POLI;#N/A
3747;BAG2;#N/A
3748;FAM76B;#N/A
3749;SATB2;#N/A
3750;AK1;#N/A
3751;MMRN1;#N/A
3752;POLR2M;#N/A
3753;ENG;#N/A
3754;LRP12;#N/A
3755;COPG1;#N/A
3756;STX8;#N/A
3757;CRP;#N/A
3758;RBM8A;#N/A
3759;ITGB6;#N/A
3760;EAF2;#N/A
3761;H1-3;x
3762;ADCY6;#N/A
3763;LCMT1;#N/A
3764;CENPJ;#N/A
3765;MYO15B;#N/A
3766;GABRE;#N/A
3767;CSNK1G1;#N/A
3768;PCGF1;#N/A
3769;MBD1;#N/A
3770;DERL1;#N/A
3771;NOL12;#N/A
3772;COLEC12;#N/A
3773;KLK11;#N/A
3774;VCPIP1;#N/A
3775;ANKRD28;#N/A
3776;CLK2;#N/A
3777;KAT7;x
3778;RAP1GDS1;#N/A
3779;TRIM14;#N/A
3780;UBE2C;#N/A
3781;PITX2;#N/A
3782;ZMYM1;#N/A
3783;MTUS1;#N/A
3784;ANKLE2;#N/A
3785;CD151;#N/A
3786;CHMP2B;#N/A
3787;BANP;#N/A
3788;MLF1;#N/A
3789;ADAM10;#N/A
3790;TIMMDC1;#N/A
3791;TWF1;#N/A
3792;CCDC47;#N/A
3793;ASAP1;#N/A
3794;TMEM222;#N/A
3795;CDC25A;#N/A
3796;CLIP1;#N/A
3797;BCL3;x
3798;ARL6IP4;#N/A
3799;EIF4EBP1;#N/A
3800;UBAC1;#N/A
3801;IL24;#N/A
3802;PRPF38B;#N/A
3803;ARPC5L;#N/A
3804;TFE3;x
3805;UBE2E3;#N/A
3806;TRAPPC2;#N/A
3807;NPY2R;#N/A
3808;SV2C;#N/A
3809;S1PR1;#N/A
3810;KDM4A;#N/A
3811;VNN2;#N/A
3812;ATG16L1;#N/A
3813;TAP2;#N/A
3814;RPL21;#N/A
3815;FGF14;x
3816;ASH2L;#N/A
3817;FAT3;#N/A
3818;CCDC61;#N/A
3819;ADD1;#N/A
3820;CCDC24;#N/A
3821;MKS1;#N/A
3822;EVL;#N/A
3823;NNT;#N/A
3824;SELP;#N/A
3825;MAFA;#N/A
3826;MCM3;#N/A
3827;ALPL;#N/A
3828;IMPDH2;#N/A
3829;FAM168B;#N/A
3830;CCDC148;#N/A
3831;TRIP10;#N/A
3832;SYNE2;#N/A
3833;KIF21A;#N/A
3834;CHCHD2;#N/A
3835;FLI1;x
3836;NRG2;#N/A
3837;INPP4A;#N/A
3838;NOTUM;#N/A
3839;LCOR;#N/A
3840;COPS3;#N/A
3841;LAMC1;#N/A
3842;MAD1L1;#N/A
3843;PDK3;#N/A
3844;ZNF326;#N/A
3845;SCEL;#N/A
3846;MT3;#N/A
3847;ATP2B4;#N/A
3848;ALG1;#N/A
3849;COL2A1;x
3850;COX6C;#N/A
3851;FOXN3;#N/A
3852;CLDN1;#N/A
3853;DIS3;x
3854;CENPK;#N/A
3855;H2AC4;#N/A
3856;GIP;#N/A
3857;DPF2;#N/A
3858;PNMA1;#N/A
3859;ZNF511;#N/A
3860;PIGQ;#N/A
3861;NEIL1;#N/A
3862;NAMPT;#N/A
3863;SAE1;#N/A
3864;PTPN2;x
3865;DCC;#N/A
3866;USF2;#N/A
3867;RALY;#N/A
3868;ZZEF1;#N/A
3869;E2F4;#N/A
3870;UFL1;#N/A
3871;EDEM3;#N/A
3872;EIF4A1;#N/A
3873;RABL3;#N/A
3874;DOK1;#N/A
3875;MID1;#N/A
3876;SNX19;#N/A
3877;SENP7;#N/A
3878;ACSF2;#N/A
3879;SLC47A1;#N/A
3880;CTSB;#N/A
3881;MYB;x
3882;AP4E1;#N/A
3883;CENPX;#N/A
3884;LTF;#N/A
3885;RBM10;x
3886;WDR82;#N/A
3887;IST1;#N/A
3888;NDUFB4;#N/A
3889;FKBP1A;#N/A
3890;SIGLEC9;#N/A
3891;MED15;#N/A
3892;LIF;#N/A
3893;LIMS1;#N/A
3894;MRPL20;#N/A
3895;HMOX2;#N/A
3896;TRMT13;#N/A
3897;GDF2;#N/A
3898;AGL;#N/A
3899;AKAP5;#N/A
3900;NPHP3;#N/A
3901;ZNF592;#N/A
3902;LRRC25;#N/A
3903;UBAP2L;#N/A
3904;VIPR1;#N/A
3905;WIF1;x
3906;ABCA1;#N/A
3907;GIMAP2;#N/A
3908;TNFRSF11B;#N/A
3909;SP4;#N/A
3910;SNAPC2;#N/A
3911;PTGIR;#N/A
3912;SERPINB9;#N/A
3913;KIN;#N/A
3914;CHD1;#N/A
3915;PTP4A3;#N/A
3916;DYNC1LI1;#N/A
3917;BMP7;#N/A
3918;PTGDR;#N/A
3919;ATP6V0A1;#N/A
3920;TRAPPC6A;#N/A
3921;E2F2;#N/A
3922;KIF4A;#N/A
3923;KCNB1;#N/A
3924;USP24;#N/A
3925;PAN3;#N/A
3926;ADA;#N/A
3927;SAP30;#N/A
3928;PTGES3L-AARSD1;#N/A
3929;F13B;#N/A
3930;COPG2;#N/A
3931;BRAP;#N/A
3932;NUS1;#N/A
3933;AREG;#N/A
3934;ST14;#N/A
3935;MRPL24;#N/A
3936;EIF2AK3;#N/A
3937;PHF20;#N/A
3938;PPFIA1;#N/A
3939;DEPDC1;#N/A
3940;NRP2;#N/A
3941;IGF2BP1;#N/A
3942;CSTA;#N/A
3943;CADM1;#N/A
3944;NAA25;#N/A
3945;EIF2A;#N/A
3946;ACVR1B;x
3947;NDUFS1;#N/A
3948;SOCS4;#N/A
3949;ARMC1;#N/A
3950;PINX1;#N/A
3951;UNC119;#N/A
3952;GSTP1;#N/A
3953;ABCD3;#N/A
3954;TFRC;#N/A
3955;HAPLN3;#N/A
3956;JOSD2;#N/A
3957;RPL22;#N/A
3958;SNX9;#N/A
3959;GINS2;#N/A
3960;HECW2;#N/A
3961;E4F1;#N/A
3962;AHNAK2;#N/A
3963;UBD;#N/A
3964;HMMR;#N/A
3965;GZMA;#N/A
3966;SLC4A1;#N/A
3967;UGT1A10;#N/A
3968;RPRD1A;#N/A
3969;GTF2F2;#N/A
3970;FRMD6;#N/A
3971;LDLR;#N/A
3972;DSN1;#N/A
3973;PTPN3;#N/A
3974;PTBP1;#N/A
3975;DNMT3A;x
3976;ZMYND19;#N/A
3977;FBXW8;#N/A
3978;MTX3;#N/A
3979;ADRA2C;#N/A
3980;SERPINB8;#N/A
3981;GLI2;#N/A
3982;PUM1;#N/A
3983;BSCL2;#N/A
3984;MIB2;#N/A
3985;ING5;#N/A
3986;SIKE1;#N/A
3987;TRIM23;#N/A
3988;ACLY;#N/A
3989;GRK6;#N/A
3990;SLC30A7;#N/A
3991;ADCYAP1;#N/A
3992;CAPNS1;#N/A
3993;ESRRA;#N/A
3994;SNRPE;#N/A
3995;RFX7;#N/A
3996;MSC;#N/A
3997;DHRS4L2;#N/A
3998;HYPK;#N/A
3999;MEOX2;#N/A
4000;XPC;x
4001;ASF1A;#N/A
4002;ATG5;#N/A
4003;MUC7;#N/A
4004;SF3B2;x
4005;C11orf16;#N/A
4006;SNF8;#N/A
4007;UBP1;#N/A
4008;IL15RA;#N/A
4009;RAB3IP;#N/A
4010;PPP2R3B;#N/A
4011;LMO2;x
