No.;Gene name;Oncogene or Tumor Suppresson gene
3046;ANK3;#N/A
3047;NDUFB11;#N/A
3048;ANKFY1;#N/A
3049;MAP1S;#N/A
3050;PPHLN1;#N/A
3051;ATG4B;#N/A
3052;ITGAX;#N/A
3053;DPP8;#N/A
3054;NINL;#N/A
3055;AP3M1;#N/A
3056;EHMT1;#N/A
3057;CYCS;#N/A
3058;CYFIP1;#N/A
3059;NDUFV3;#N/A
3060;TRIM26;#N/A
3061;DIS3;x
3062;APLP1;#N/A
3063;ATP2B3;#N/A
3064;SMYD1;#N/A
3065;LTF;#N/A
3066;SAFB2;#N/A
3067;SUPT3H;#N/A
3068;LYL1;#N/A
3069;CDC45;#N/A
3070;TPR;#N/A
3071;RAD17;x
3072;WASF1;#N/A
3073;APBA1;#N/A
3074;ATP6V1B2;x
3075;FXR1;#N/A
3076;PPP2R5E;#N/A
3077;GPKOW;#N/A
3078;HSD17B10;#N/A
3079;FSTL5;#N/A
3080;PSMD5;#N/A
3081;GPHA2;#N/A
3082;SMAD6;#N/A
3083;NDUFAF1;#N/A
3084;STK16;#N/A
3085;ADH1B;#N/A
3086;HCN4;#N/A
3087;NR0B2;#N/A
3088;ARPC5L;#N/A
3089;TENM1;#N/A
3090;HLA-F;#N/A
3091;CASC3;#N/A
3092;DMD;#N/A
3093;SLC3A2;#N/A
3094;ZW10;#N/A
3095;ATP6V0D1;#N/A
3096;PKP3;#N/A
3097;DNAJB6;#N/A
3098;LIN9;#N/A
3099;PIM1;#N/A
3100;COPS7B;#N/A
3101;MASP2;#N/A
3102;MICALL1;#N/A
3103;LDOC1;#N/A
3104;BMP7;#N/A
3105;OXSR1;#N/A
3106;CPVL;#N/A
3107;TTBK2;#N/A
3108;THRB;#N/A
3109;DCLRE1C;#N/A
3110;RBM45;#N/A
3111;IL2;#N/A
3112;TXLNA;#N/A
3113;NEIL3;#N/A
3114;SLC1A5;#N/A
3115;TRIP10;#N/A
3116;ATN1;#N/A
3117;COL8A1;#N/A
3118;ZNF250;#N/A
3119;WNK1;#N/A
3120;COQ7;#N/A
3121;TRAT1;#N/A
3122;PPP1R13B;#N/A
3123;NME1;#N/A
3124;IPO9;#N/A
3125;HELLS;#N/A
3126;ITSN2;#N/A
3127;ARID4B;x
3128;MYO1B;#N/A
3129;SPINK7;#N/A
3130;HDAC8;#N/A
3131;LSM1;#N/A
3132;KATNA1;#N/A
3133;STAM;#N/A
3134;RRAGB;#N/A
3135;SIKE1;#N/A
3136;CR1;#N/A
3137;FAM126B;#N/A
3138;RNF20;#N/A
3139;BEGAIN;#N/A
3140;MBD1;#N/A
3141;AFG3L2;#N/A
3142;RPP38;#N/A
3143;GANAB;#N/A
3144;TAF7;#N/A
3145;CNTNAP3;#N/A
3146;MYO5B;#N/A
3147;MED31;#N/A
3148;ANAPC11;#N/A
3149;EDC4;#N/A
3150;TWNK;#N/A
3151;PKD2;#N/A
3152;ARPC4;#N/A
3153;PDS5B;x
3154;PIK3C3;#N/A
3155;C5orf24;#N/A
3156;TFE3;x
3157;MRPS5;#N/A
3158;CSE1L;#N/A
3159;MALT1;#N/A
3160;AUTS2;#N/A
3161;ITPR3;#N/A
3162;RAB32;#N/A
3163;NOP58;#N/A
3164;C7orf50;#N/A
3165;PPP1R16A;#N/A
3166;RPA4;#N/A
3167;PTPN3;#N/A
3168;DARS1;#N/A
3169;MTDH;#N/A
3170;PES1;#N/A
3171;HCST;#N/A
3172;ZNF768;#N/A
3173;SERPINB3;x
3174;L1TD1;#N/A
3175;GOLIM4;#N/A
3176;KIF20B;#N/A
3177;MED11;#N/A
3178;TIAM1;#N/A
3179;UQCRC1;#N/A
3180;CCR2;#N/A
3181;CACYBP;#N/A
3182;PGAM5;#N/A
3183;FAM83D;#N/A
3184;TRAPPC3;#N/A
3185;GLYAT;#N/A
3186;NR2E3;#N/A
3187;UBE2L6;#N/A
3188;KAT8;#N/A
3189;NFRKB;#N/A
3190;LIMS1;#N/A
3191;DNAJC11;#N/A
3192;IFT172;#N/A
3193;TNFAIP1;#N/A
3194;ZMYM1;#N/A
3195;VPS13A;#N/A
3196;TMOD3;#N/A
3197;BRD7;#N/A
3198;ATP5PO;#N/A
3199;NME7;#N/A
3200;USP18;#N/A
3201;KDM3B;#N/A
3202;EIF3L;#N/A
3203;UXT;#N/A
3204;PAF1;#N/A
3205;GLRX3;#N/A
3206;SORBS1;#N/A
3207;RALGAPA1;#N/A
3208;RNF13;#N/A
3209;INTS11;#N/A
3210;CENPX;#N/A
3211;SKI;#N/A
3212;CD9;#N/A
3213;WDR1;#N/A
3214;IPO13;#N/A
3215;ACSL4;#N/A
3216;SBSN;#N/A
3217;CCT6B;#N/A
3218;TAF1C;#N/A
3219;IFI30;#N/A
3220;PPM1B;#N/A
3221;PPARD;#N/A
3222;MAGED2;#N/A
3223;BRMS1;#N/A
3224;EDNRA;#N/A
3225;SH2D2A;#N/A
3226;RAB11FIP1;#N/A
3227;ERP44;#N/A
3228;CHRND;#N/A
3229;NUP43;#N/A
3230;AFAP1;#N/A
3231;FUBP3;#N/A
3232;MED30;#N/A
3233;FBXL6;#N/A
3234;TONSL;#N/A
3235;ANAPC10;#N/A
3236;VBP1;#N/A
3237;RASGRF2;#N/A
3238;SSB;#N/A
3239;SPC25;#N/A
3240;CLUAP1;#N/A
3241;ATG16L1;#N/A
3242;CDK20;#N/A
3243;RAB10;#N/A
3244;SNTB2;#N/A
3245;BIRC5;#N/A
3246;MMRN1;#N/A
3247;EHD1;#N/A
3248;CNTN1;#N/A
3249;MTA3;#N/A
3250;CORO1C;#N/A
3251;TBC1D15;#N/A
3252;TMPPE;#N/A
3253;GNG2;#N/A
3254;DDX47;#N/A
3255;NCAPD2;#N/A
3256;NTM;#N/A
3257;MAP1LC3C;#N/A
3258;PLK4;#N/A
3259;SLC30A5;#N/A
3260;HIPK4;#N/A
3261;IST1;#N/A
3262;ATP5ME;#N/A
3263;ATG12;#N/A
3264;PPP3CB;#N/A
3265;NRDC;#N/A
3266;HCCS;#N/A
3267;AXL;x
3268;STAT2;#N/A
3269;PPP4R2;#N/A
3270;TNRC6A;#N/A
3271;RNF168;#N/A
3272;TOPBP1;#N/A
3273;CLEC5A;#N/A
3274;MRPL3;#N/A
3275;CRCT1;#N/A
3276;SERPINF1;#N/A
3277;AAMP;#N/A
3278;S100A7;#N/A
3279;IFT46;#N/A
3280;EXOSC3;#N/A
3281;TADA1;#N/A
3282;AFF1;#N/A
3283;ID2;#N/A
3284;FCN1;#N/A
3285;GEMIN7;#N/A
3286;TEKT4;#N/A
3287;CNTN2;#N/A
3288;CEP120;#N/A
3289;NCR1;#N/A
3290;GPAA1;#N/A
3291;ATXN2;x
3292;MRPS9;#N/A
3293;TRIM68;#N/A
3294;RPL36A;#N/A
3295;MEN1;x
3296;ELMO1;#N/A
3297;MACF1;#N/A
3298;ITGB5;#N/A
3299;SEPTIN3;#N/A
3300;WNT4;#N/A
3301;UBE2A;x
3302;SRSF3;#N/A
3303;TADA2A;#N/A
3304;PIGS;#N/A
3305;TPM4;#N/A
3306;PFDN6;#N/A
3307;FATE1;#N/A
3308;POU2AF1;#N/A
3309;CTDSP2;#N/A
3310;VPS11;#N/A
3311;HEATR3;#N/A
3312;TAF8;#N/A
3313;CD59;#N/A
3314;LEO1;#N/A
3315;SCCPDH;#N/A
3316;PCDHB15;#N/A
3317;ELL;x
3318;ITGA2;#N/A
3319;TUBGCP5;#N/A
3320;NDUFAF4;#N/A
3321;GNA12;x
3322;HSPH1;#N/A
3323;MBOAT7;#N/A
3324;TTC29;#N/A
3325;DLG2;#N/A
3326;HNRNPUL1;#N/A
3327;NDE1;#N/A
3328;PDCD1LG2;x
3329;IRF1;x
3330;CDK5RAP3;#N/A
3331;INO80B;#N/A
3332;ZNF526;#N/A
3333;NR1H2;#N/A
3334;EMSY;x
3335;SPTA1;#N/A
3336;CDRT15;#N/A
3337;TES;#N/A
3338;MKNK1;#N/A
3339;GTF3C4;#N/A
3340;MYB;x
3341;INPP5D;#N/A
3342;POP1;#N/A
3343;NAP1L4;#N/A
3344;USP12;#N/A
3345;ZNF687;#N/A
3346;SENP3;#N/A
3347;PPP3R1;#N/A
3348;TM2D3;#N/A
3349;CTNNBL1;#N/A
3350;DDX24;#N/A
3351;HEATR1;#N/A
3352;FAM124B;#N/A
3353;TTC30A;#N/A
3354;TAF13;#N/A
3355;TBC1D22A;#N/A
3356;AEBP2;#N/A
3357;CERS2;#N/A
3358;RPP25;#N/A
3359;FOXD4L6;#N/A
3360;ARPC2;#N/A
3361;DIABLO;#N/A
3362;IRF2;x
3363;PRKD1;#N/A
3364;COG3;#N/A
3365;COG7;#N/A
3366;PLXNB1;#N/A
3367;ZNF579;#N/A
3368;VAMP4;#N/A
3369;KANSL1;#N/A
3370;COL6A1;#N/A
3371;CLASP2;#N/A
3372;MT-CO1;#N/A
3373;S100B;#N/A
3374;KTN1;#N/A
3375;RPL13A;#N/A
3376;POLR3A;#N/A
3377;EXT2;#N/A
3378;BCL10;x
3379;PLS1;#N/A
3380;UHRF1;#N/A
3381;UCHL1;x
3382;CSTA;#N/A
3383;UBE2E2;#N/A
3384;LHX6;#N/A
3385;CREBRF;#N/A
3386;SNTA1;#N/A
3387;NDUFB8;#N/A
3388;TMED7;#N/A
3389;YME1L1;#N/A
3390;MAP2K3;#N/A
3391;GLYR1;#N/A
3392;UPF2;#N/A
3393;AMDHD2;#N/A
3394;EMC7;#N/A
3395;SMU1;#N/A
3396;KLB;#N/A
3397;PAIP1;#N/A
3398;KLHL13;#N/A
3399;HK3;#N/A
3400;EPB41L1;#N/A
3401;ZNF396;#N/A
3402;DDOST;#N/A
3403;TADA2B;#N/A
3404;PAAF1;#N/A
3405;GIMAP2;#N/A
3406;MRPL43;#N/A
3407;ZFPM2;#N/A
3408;ZNF91;#N/A
3409;EFNB1;#N/A
3410;GTF2E2;#N/A
3411;TSHZ3;#N/A
3412;CABIN1;#N/A
3413;TARS1;#N/A
3414;NEFM;#N/A
3415;SEC61B;#N/A
3416;GAS2L1;#N/A
3417;MRPL2;#N/A
3418;RAP1GDS1;#N/A
3419;SSBP2;#N/A
3420;BLZF1;#N/A
3421;EIF3K;#N/A
3422;TUBB6;#N/A
3423;ITGA11;#N/A
3424;FCGR3B;#N/A
3425;FAN1;#N/A
3426;MEF2C;x
3427;MPDZ;#N/A
3428;POLR1E;#N/A
3429;STX11;#N/A
3430;KAT7;x
3431;USP17L2;#N/A
3432;WDR33;#N/A
3433;RPLP1;#N/A
3434;HCFC2;#N/A
3435;SLIT2;#N/A
3436;RNF8;#N/A
3437;RPS19BP1;#N/A
3438;CETN2;#N/A
3439;RTN4IP1;#N/A
3440;B3GNT2;#N/A
3441;SSNA1;#N/A
3442;BCAS2;#N/A
3443;EIF4B;#N/A
3444;ZFC3H1;#N/A
3445;ZNRF3;x
3446;PDK3;#N/A
3447;MT-ND4;#N/A
3448;NR1H3;#N/A
3449;S100A10;#N/A
3450;ETS2;#N/A
3451;CKS1B;#N/A
3452;KIF1B;#N/A
3453;DHX38;#N/A
3454;FES;x
3455;NFKBIE;#N/A
3456;AKAP8L;#N/A
3457;EDRF1;#N/A
3458;B4GALT3;#N/A
3459;UBAC2;#N/A
3460;TFCP2;#N/A
3461;HRNR;#N/A
3462;PFKFB2;#N/A
3463;CHAMP1;#N/A
3464;NR2E1;#N/A
3465;CACNG2;#N/A
3466;SLC25A31;#N/A
3467;MX1;#N/A
3468;PNPLA1;#N/A
3469;BRD8;#N/A
3470;UPF3A;#N/A
3471;RAB4A;#N/A
3472;COQ9;#N/A
3473;APBA3;#N/A
3474;SPEN;x
3475;NOC2L;#N/A
3476;HNRNPA3;#N/A
3477;RYR2;#N/A
3478;ZNHIT2;#N/A
3479;CEPT1;#N/A
3480;RANBP10;#N/A
3481;ZNF408;#N/A
3482;TXNL4A;#N/A
3483;SUN2;#N/A
3484;RBCK1;#N/A
3485;SYNE2;#N/A
3486;IFIH1;#N/A
3487;ZNF512B;#N/A
3488;IFT52;#N/A
3489;KHSRP;#N/A
3490;VEGFA;x
3491;CASP10;#N/A
3492;RPL7L1;#N/A
3493;FAM71C;#N/A
3494;SOCS6;#N/A
3495;CCDC6;#N/A
3496;AK1;#N/A
3497;HMMR;#N/A
3498;ATP2B2;#N/A
3499;DNAJB2;#N/A
3500;TNPO2;#N/A
3501;PFN1;#N/A
3502;GSTA2;#N/A
3503;COL14A1;#N/A
3504;C19orf25;#N/A
3505;S100A1;#N/A
3506;MPHOSPH6;#N/A
3507;ZCCHC8;#N/A
3508;RFC3;#N/A
3509;KIF1C;#N/A
3510;SNX17;#N/A
3511;NAT10;#N/A
3512;CHRNB2;#N/A
3513;DROSHA;#N/A
3514;SSR4;#N/A
3515;ARHGEF12;x
3516;AP1M2;#N/A
3517;TMEM161B;#N/A
3518;NECAP2;#N/A
3519;BIRC7;#N/A
3520;IL18BP;#N/A
3521;SAE1;#N/A
3522;FCER2;#N/A
3523;HUS1;#N/A
3524;UFD1;#N/A
3525;CRBN;x
3526;CLIP1;#N/A
3527;GMNN;#N/A
3528;PKP4;#N/A
3529;KLHDC2;#N/A
3530;DCD;#N/A
3531;FHL5;#N/A
3532;LOXL2;#N/A
3533;MAP2K4;x
3534;GGA2;#N/A
3535;LHX3;#N/A
3536;ZNF417;#N/A
3537;TPRN;#N/A
3538;BCKDK;#N/A
3539;FAM219A;#N/A
3540;AZIN1;#N/A
3541;CHST15;#N/A
3542;TRIB3;x
3543;CCDC85C;#N/A
3544;PAWR;#N/A
3545;NLRC4;#N/A
3546;AKT2;x
3547;RAB6A;#N/A
3548;CYFIP2;#N/A
3549;SP3;#N/A
3550;GCC1;#N/A
3551;KAT6A;#N/A
3552;UBXN6;#N/A
3553;RPL9;#N/A
3554;WIPI2;#N/A
3555;SREBF2;#N/A
3556;NR2F2;#N/A
3557;LUZP1;#N/A
3558;FEM1B;#N/A
3559;NRAS;x
3560;GNG3;#N/A
3561;RIMS1;#N/A
3562;ING2;#N/A
3563;HNF1A;x
3564;L3MBTL3;#N/A
3565;HNRNPA0;#N/A
3566;SERPINC1;#N/A
3567;HADHB;#N/A
3568;SNRPA;#N/A
3569;TXNDC11;#N/A
3570;RBMS3;#N/A
3571;EPPK1;#N/A
3572;EIF3D;#N/A
3573;MTIF2;#N/A
3574;RBM25;#N/A
3575;MRPS11;#N/A
3576;MED22;#N/A
3577;CRMP1;#N/A
3578;F8;#N/A
3579;DPP4;#N/A
3580;UBE2D4;#N/A
3581;PPP1R35;#N/A
3582;EIF2S2;#N/A
3583;WBP11;#N/A
3584;YPEL5;#N/A
3585;NDUFB9;#N/A
3586;GLRA2;#N/A
3587;DPYSL5;#N/A
3588;PAICS;#N/A
3589;RSAD2;#N/A
3590;PINK1;#N/A
3591;POLR3F;#N/A
3592;POLR3D;#N/A
3593;TAF2;#N/A
3594;ROCK1;#N/A
3595;MRPS2;#N/A
3596;GTF3C5;#N/A
3597;PLD2;#N/A
3598;NDUFA5;#N/A
3599;DOK1;#N/A
3600;NEK9;#N/A
3601;GIN1;#N/A
3602;TNIP1;#N/A
3603;DDRGK1;#N/A
3604;SYCP3;#N/A
3605;NXPH2;#N/A
3606;FAM83C;#N/A
3607;MT-CO2;#N/A
3608;CDK17;#N/A
3609;MORC3;#N/A
3610;IFT74;#N/A
3611;TRPC4AP;#N/A
3612;ITGA1;#N/A
3613;DSG4;#N/A
3614;TDG;#N/A
3615;TIGD6;#N/A
3616;TRIM11;#N/A
3617;KCMF1;#N/A
3618;ACVR1B;x
3619;TALDO1;#N/A
3620;ARNTL;#N/A
3621;MOB1B;#N/A
3622;SEPTIN2;#N/A
3623;FLT4;x
3624;SRCAP;#N/A
3625;BZW1;#N/A
3626;SLC4A1;#N/A
3627;EME1;#N/A
3628;SLC30A6;#N/A
3629;TAF5L;#N/A
3630;SSBP3;#N/A
3631;CCR8;#N/A
3632;CCL1;#N/A
3633;CABP4;#N/A
3634;CACNA1F;#N/A
3635;UTS2B;#N/A
3636;UTS2R;#N/A
3637;CNGB1;#N/A
3638;ABCA4;#N/A
3639;UPK3A;#N/A
3640;UPK1B;#N/A
3641;GFRA4;#N/A
3642;PSPN;#N/A
3643;GFRA3;#N/A
3644;ARTN;#N/A
3645;ABCG8;#N/A
3646;ABCG5;#N/A
3647;RXFP4;#N/A
3648;RLN3;#N/A
3649;SYT16;#N/A
3650;SYT14;#N/A
3651;MAGEC1;#N/A
3652;CTAG1A;#N/A
3653;B3GALT1;#N/A
3654;UGT1A1;#N/A
3655;C4B;#N/A
3656;C2;#N/A
3657;GGT1;#N/A
3658;GGT2;#N/A
3659;SPNS3;#N/A
3660;CLCC1;#N/A
3661;APOF;#N/A
3662;GALNT4;#N/A
3663;PRAMEF5;#N/A
3664;PRAMEF4;#N/A
3665;FAM153B;#N/A
3666;FAM153A;#N/A
3667;PTPN12;#N/A
3668;USF2;#N/A
3669;PMVK;#N/A
3670;DFFA;#N/A
3671;ARHGAP21;#N/A
3672;WNT16;#N/A
3673;FAM120A;#N/A
3674;BPTF;#N/A
3675;BBS2;#N/A
3676;ZZEF1;#N/A
3677;IL9R;#N/A
3678;BLMH;#N/A
3679;ZNF562;#N/A
3680;PTPN13;x
3681;AKR1D1;#N/A
3682;CENPH;#N/A
3683;E2F4;#N/A
3684;GPX3;#N/A
3685;CENPB;#N/A
3686;UBE4A;#N/A
3687;GPATCH8;#N/A
3688;NACC1;#N/A
3689;LLGL1;#N/A
3690;ZMYM3;x
3691;SPATA2;#N/A
3692;MAFF;#N/A
3693;ANK1;#N/A
3694;CCDC74B;#N/A
3695;TMEM51;#N/A
3696;RPN2;#N/A
3697;PEX14;#N/A
3698;NPHP3;#N/A
3699;GRK5;#N/A
3700;NSMAF;#N/A
3701;BRIX1;#N/A
3702;CST4;#N/A
3703;EIF2B2;#N/A
3704;MKS1;#N/A
3705;ELL2;x
3706;DNM3;#N/A
3707;POU5F1;#N/A
3708;WDR90;#N/A
3709;DCX;#N/A
3710;DEDD;#N/A
3711;POLE;x
3712;HSF4;#N/A
3713;MC3R;#N/A
3714;EGLN1;#N/A
3715;RHOD;#N/A
3716;KCTD12;#N/A
3717;ZC3H14;#N/A
3718;CTDP1;#N/A
3719;ARIH2;#N/A
3720;DTNB;#N/A
3721;PPP1R12C;#N/A
3722;TRAPPC2L;#N/A
3723;PRKRA;#N/A
3724;HIP1R;#N/A
3725;MAPK8IP3;#N/A
3726;JARID2;x
3727;NPRL2;#N/A
3728;FAM177A1;#N/A
3729;ASAP1;#N/A
3730;DTNA;#N/A
3731;PTPA;#N/A
3732;VAV2;x
3733;ATAD3B;#N/A
3734;AHCYL1;#N/A
3735;C1orf35;#N/A
3736;POU2F3;#N/A
3737;FOXD4;#N/A
3738;TMEFF1;#N/A
3739;EPC2;#N/A
3740;FCGR2A;#N/A
3741;CAB39;#N/A
3742;NUP155;#N/A
3743;ATP6V0A1;#N/A
3744;CAMKK2;#N/A
3745;NTN1;#N/A
3746;ATL2;#N/A
3747;AMIGO1;#N/A
3748;ASXL1;x
3749;MIER3;#N/A
3750;AHNAK;#N/A
3751;SH3GLB1;#N/A
3752;EXOC2;#N/A
3753;CAPNS2;#N/A
3754;ARF5;#N/A
3755;NLGN3;#N/A
3756;HSPB6;#N/A
3757;BOLA1;#N/A
3758;RPH3AL;#N/A
3759;PPP4R3B;#N/A
3760;ZNFX1;#N/A
3761;CR2;#N/A
3762;LAMTOR1;#N/A
3763;LEMD3;#N/A
3764;NSL1;#N/A
3765;DIS3L;#N/A
3766;INTS3;#N/A
3767;TRAPPC1;#N/A
3768;ERC2;#N/A
3769;DNASE2B;#N/A
3770;SPAG9;#N/A
3771;FBXO31;#N/A
3772;AP4M1;#N/A
3773;USP2;#N/A
3774;ARG1;#N/A
3775;SNAPC4;#N/A
3776;KLF5;x
3777;MLLT1;#N/A
3778;SH3GL1;#N/A
3779;RGS18;#N/A
3780;PSME1;#N/A
3781;CCDC77;#N/A
3782;KCTD13;#N/A
3783;EPB41L2;#N/A
3784;BCL2L14;#N/A
3785;SCNM1;#N/A
3786;IRF4;x
3787;MAML1;#N/A
3788;OAS1;#N/A
3789;RPS4Y1;#N/A
3790;RABEP2;#N/A
3791;CFP;#N/A
3792;SHB;#N/A
3793;PTPN2;x
3794;STBD1;#N/A
3795;HTRA2;#N/A
3796;GADD45A;#N/A
3797;FBRS;#N/A
3798;FAU;#N/A
3799;AIMP1;#N/A
3800;PIM2;#N/A
3801;TAP1;#N/A
3802;DOT1L;x
3803;MRPL13;#N/A
3804;DCAF5;#N/A
3805;RPS17;#N/A
3806;HYPK;#N/A
3807;ELP3;#N/A
3808;COG2;#N/A
3809;OSBPL10;#N/A
3810;HMG20B;#N/A
3811;ATF7;#N/A
3812;TTLL1;#N/A
3813;HNRNPAB;#N/A
3814;CDH2;x
3815;SEMG1;#N/A
3816;GTF2E1;#N/A
3817;AKAP1;#N/A
3818;ELF3;x
3819;EXOC3;#N/A
3820;RPL27;#N/A
3821;NDUFA7;#N/A
3822;RPL35A;#N/A
3823;KDM1B;#N/A
3824;HOXD13;#N/A
3825;PRDX5;#N/A
3826;TARBP2;#N/A
3827;AP4E1;#N/A
3828;CRYAA;#N/A
3829;LRRC59;#N/A
3830;ATG3;#N/A
3831;RAD1;#N/A
3832;ARCN1;#N/A
3833;ERRFI1;x
3834;PTP4A2;#N/A
3835;ISCA1;#N/A
3836;RIC3;#N/A
3837;THAP11;#N/A
3838;VAMP7;#N/A
3839;PTPRF;#N/A
3840;SOX17;x
3841;LNPK;#N/A
3842;TAF1B;#N/A
3843;POMP;#N/A
3844;NOX4;#N/A
3845;RPS6KA3;#N/A
3846;ZNF462;#N/A
3847;DCUN1D1;x
3848;RECQL4;x
3849;DNMBP;#N/A
3850;RFX7;#N/A
3851;COG5;#N/A
3852;SLC25A22;#N/A
3853;PTMA;#N/A
3854;LONP1;#N/A
3855;GNL2;#N/A
3856;PACSIN2;#N/A
3857;DENND2D;#N/A
3858;IFT80;#N/A
3859;KDM5A;x
3860;SPCS2;#N/A
3861;ZC3H11A;#N/A
3862;TMED3;#N/A
3863;TMED2;#N/A
3864;PHLDB2;#N/A
3865;GSE1;#N/A
3866;MIOS;#N/A
3867;UPRT;#N/A
3868;CNOT6L;#N/A
3869;COX4I1;#N/A
3870;TOX4;#N/A
3871;COBL;#N/A
3872;GBF1;#N/A
3873;SIK2;#N/A
3874;XPO4;#N/A
3875;CEBPG;#N/A
3876;INF2;#N/A
3877;CYTH2;#N/A
3878;RMND5B;#N/A
3879;SNU13;#N/A
3880;AICDA;#N/A
3881;GRIA1;#N/A
3882;IER2;#N/A
3883;STAU2;#N/A
3884;CBWD3;#N/A
3885;PPP1R9A;#N/A
3886;ETFA;#N/A
3887;PARP16;#N/A
3888;ERAL1;#N/A
3889;MAGI1;#N/A
3890;BNC2;#N/A
3891;SLC25A3;#N/A
3892;LSM2;#N/A
3893;CDC37L1;#N/A
3894;NLRC5;#N/A
3895;PELO;#N/A
3896;CASP2;#N/A
3897;TOP3A;#N/A
3898;NSFL1C;#N/A
3899;POLDIP3;#N/A
3900;MTF2;#N/A
3901;TRAPPC12;#N/A
3902;TAF9B;#N/A
3903;MAPK15;#N/A
3904;KLHL2;#N/A
3905;HOXB9;#N/A
3906;PFDN4;#N/A
3907;TBL1XR1;x
3908;GGA3;#N/A
3909;SEC22C;#N/A
3910;SEC16B;#N/A
3911;GYS1;#N/A
3912;DRG1;#N/A
3913;SEPTIN7;#N/A
3914;ACTR1B;#N/A
3915;EEF1E1;#N/A
3916;NCAPD3;#N/A
3917;PRDX2;#N/A
3918;UTP15;#N/A
3919;RIN1;#N/A
3920;RRAGC;x
3921;TPD52L2;#N/A
3922;VRK1;#N/A
3923;DCLRE1B;#N/A
3924;GTF2H5;#N/A
3925;DCAF13;#N/A
3926;TCEA2;#N/A
3927;FIBP;#N/A
3928;FASTK;#N/A
3929;FBP1;#N/A
3930;AP3S1;#N/A
3931;CCDC137;#N/A
3932;ARMC5;#N/A
3933;TRIM10;#N/A
3934;HMBOX1;#N/A
3935;MAGEB2;#N/A
3936;EVI5;#N/A
3937;SH3BP4;#N/A
3938;ISY1;#N/A
3939;PDE4DIP;#N/A
3940;ZG16B;#N/A
3941;ARPC5;#N/A
3942;XPO6;#N/A
3943;TRIOBP;#N/A
3944;PDRG1;#N/A
3945;SMARCD2;#N/A
3946;CXCR4;x
3947;NAPA;#N/A
3948;IGF2;x
3949;CLK1;#N/A
3950;IL21;#N/A
3951;MRPL20;#N/A
3952;INTS4;#N/A
3953;CWC22;#N/A
3954;IDI2;#N/A
3955;TGIF1;#N/A
3956;BLNK;#N/A
3957;SLC39A3;#N/A
3958;INTS6;x
3959;PPP2R5C;#N/A
3960;RINT1;#N/A
3961;DEK;x
3962;FCGR1A;#N/A
3963;ANGEL2;#N/A
3964;MUC1;#N/A
3965;EIF2B3;#N/A
3966;USP29;#N/A
3967;SERPINA12;#N/A
3968;DDX54;#N/A
3969;WDR35;#N/A
3970;TMEM248;#N/A
3971;SPTLC1;#N/A
3972;CALD1;#N/A
3973;FRMD5;#N/A
3974;PRCC;x
3975;TICAM1;#N/A
3976;FKBP1A;#N/A
3977;ATP6V1A;#N/A
3978;MRPL18;#N/A
3979;OSBPL9;#N/A
3980;ZMAT3;#N/A
3981;UBE2J2;#N/A
3982;MRPL45;#N/A
3983;HDLBP;#N/A
3984;NOTCH2;x
3985;ALOX5;#N/A
3986;NSMCE1;#N/A
3987;NDUFS8;#N/A
3988;TGFBR3;#N/A
3989;EFHC1;#N/A
3990;COPG2;#N/A
3991;NR5A1;#N/A
3992;CPSF1;#N/A
3993;NUP160;#N/A
3994;SRSF10;#N/A
3995;S100A9;#N/A
3996;KSR1;#N/A
3997;IFT88;#N/A
3998;MRPL10;#N/A
3999;PSMG2;#N/A
4000;PER1;#N/A
4001;APAF1;#N/A
4002;NAPG;#N/A
4003;ZBTB38;#N/A
4004;BCL7B;#N/A
4005;DENR;#N/A
4006;PGBD1;#N/A
4007;OASL;#N/A
4008;IFIT1B;#N/A
4009;HOOK2;#N/A
4010;ACTR8;#N/A
4011;EXOSC6;#N/A
4012;PKD1L3;#N/A
4013;ATP2A3;#N/A
4014;ARHGEF1;#N/A
4015;PCOLCE;#N/A
4016;DCUN1D5;#N/A
4017;SLC25A1;#N/A
4018;ECHS1;#N/A
4019;YTHDF1;#N/A
4020;UQCRB;#N/A
4021;NSMCE2;#N/A
4022;TMEM161A;#N/A
4023;PRR14;#N/A
4024;CAMK2D;#N/A
4025;DNAJC13;#N/A
4026;CLPX;#N/A
4027;KLRD1;#N/A
4028;PPP1R3C;#N/A
4029;TRPV5;#N/A
4030;MAGIX;#N/A
4031;SFRP2;x
4032;KIF15;#N/A
4033;SPAST;#N/A
4034;AQR;#N/A
4035;SEC61A1;#N/A
4036;FANCL;x
4037;SPECC1;#N/A
4038;ITGA5;#N/A
4039;GLMN;#N/A
4040;KLHL15;#N/A
4041;PPP2R5A;#N/A
4042;SLC9A1;#N/A
4043;MIB2;#N/A
4044;RNH1;#N/A
4045;TBC1D4;#N/A
4046;MED27;#N/A
4047;CIDEA;#N/A
4048;IGF2R;#N/A
4049;RADIL;#N/A
4050;UVRAG;#N/A
4051;SCN5A;#N/A
4052;RAD54B;#N/A
4053;TAMALIN;#N/A
4054;PTPN22;#N/A
4055;AP2S1;#N/A
4056;SPARCL1;#N/A
4057;SNF8;#N/A
4058;MARCHF7;#N/A
4059;CCDC92;#N/A
4060;MRPL42;#N/A
4061;GSTP1;#N/A
4062;RALGDS;#N/A
4063;IGHG2;#N/A
4064;SPAG8;#N/A
4065;HSPA2;#N/A
4066;SMYD3;x
4067;ETF1;#N/A
4068;AATK;#N/A
