No.;Gene name;Oncogene or Tumor Suppresson gene
2781;PFKFB2;#N/A
2782;MCM9;#N/A
2783;HDAC3;#N/A
2784;MEOX2;#N/A
2785;B3GAT3;#N/A
2786;ARHGAP26;x
2787;TIRAP;#N/A
2788;USP7;#N/A
2789;NRTN;#N/A
2790;LIMD1;#N/A
2791;CYFIP1;#N/A
2792;REST;x
2793;ADRA1B;#N/A
2794;LTF;#N/A
2795;ASPHD2;#N/A
2796;EPAS1;#N/A
2797;TICAM1;#N/A
2798;LARGE2;#N/A
2799;LDHD;#N/A
2800;ADRA2B;#N/A
2801;CCND3;x
2802;BMP1;#N/A
2803;SIK3;#N/A
2804;CACNA1E;#N/A
2805;PRKAR1A;x
2806;ABI3;#N/A
2807;TPR;#N/A
2808;PINX1;#N/A
2809;HSPG2;#N/A
2810;NEDD9;#N/A
2811;RAB25;#N/A
2812;SPEN;x
2813;LDB1;#N/A
2814;CSNK1G3;#N/A
2815;POU5F1;#N/A
2816;TFF1;#N/A
2817;IFNGR1;x
2818;TRADD;#N/A
2819;KLHL23;#N/A
2820;NEK4;#N/A
2821;STK16;#N/A
2822;PSPN;#N/A
2823;GFRA3;#N/A
2824;GFRA4;#N/A
2825;ARTN;#N/A
2826;JCAD;#N/A
2827;ITPR3;#N/A
2828;NES;#N/A
2829;PFKFB1;#N/A
2830;LGALS8;#N/A
2831;SYNCRIP;#N/A
2832;CAD;x
2833;NCAM1;#N/A
2834;BMP2K;#N/A
2835;GTF2F1;#N/A
2836;CYFIP2;#N/A
2837;NCF1;#N/A
2838;RYBP;x
2839;GFRA1;#N/A
2840;FBXL19;#N/A
2841;CD28;x
2842;IFNGR2;#N/A
2843;TMEM33;#N/A
2844;CDK7;#N/A
2845;VCP;#N/A
2846;PIK3C3;#N/A
2847;BRK1;#N/A
2848;CARD14;#N/A
2849;MAX;x
2850;DDX4;x
2851;PKD1;#N/A
2852;FLOT2;#N/A
2853;PLXNA1;#N/A
2854;CDK19;#N/A
2855;PTN;#N/A
2856;ITGA3;#N/A
2857;VDR;#N/A
2858;SMARCA4;x
2859;NFE2;x
2860;BRF1;#N/A
2861;APOD;#N/A
2862;DRG1;#N/A
2863;FASTKD3;#N/A
2864;HSCB;#N/A
2865;ADSS2;#N/A
2866;SLC1A4;#N/A
2867;KIDINS220;#N/A
2868;BLNK;#N/A
2869;GRK2;#N/A
2870;LMO2;x
2871;ZMYM4;#N/A
2872;YDJC;#N/A
2873;LAMTOR1;#N/A
2874;CDK14;#N/A
2875;MEOX1;#N/A
2876;NCKAP1L;#N/A
2877;WASF2;#N/A
2878;RPS8;#N/A
2879;MAP4K5;#N/A
2880;PPP4R1;#N/A
2881;PCOLCE;#N/A
2882;FLNC;#N/A
2883;HTR7;#N/A
2884;GNA12;x
2885;PRMT1;#N/A
2886;CDH11;x
2887;ZNF267;#N/A
2888;SHOC2;x
2889;ADRA2C;#N/A
2890;MAPKAP1;#N/A
2891;PBXIP1;#N/A
2892;CDK15;#N/A
2893;UGT8;#N/A
2894;DLG2;#N/A
2895;MEN1;x
2896;ACVRL1;#N/A
2897;ITPR1;#N/A
2898;ERC1;x
2899;CTR9;x
2900;ZMYM6;#N/A
2901;PPP2R5B;#N/A
2902;PHF3;#N/A
2903;AHI1;#N/A
2904;PPARG;x
2905;GCM2;#N/A
2906;PTGER3;#N/A
2907;TNFRSF17;x
2908;COPS8;#N/A
2909;BRD2;#N/A
2910;KCMF1;#N/A
2911;CDA;#N/A
2912;SNRK;#N/A
2913;LAPTM5;#N/A
2914;STUB1;#N/A
2915;DAXX;x
2916;DRD4;#N/A
2917;DCC;#N/A
2918;OSGIN1;#N/A
2919;RUNX3;#N/A
2920;HCST;#N/A
2921;MSN;#N/A
2922;PHYHIPL;#N/A
2923;FBXO27;#N/A
2924;TBCK;#N/A
2925;CAMLG;#N/A
2926;TNFRSF1A;#N/A
2927;CCL5;#N/A
2928;KRT81;#N/A
2929;AURKAIP1;#N/A
2930;TSC22D4;#N/A
2931;TSSK6;#N/A
2932;ADRA1A;#N/A
2933;LEP;#N/A
2934;HLF;#N/A
2935;PAX5;x
2936;GALR2;#N/A
2937;STAT6;x
2938;IPO8;#N/A
2939;CYP27C1;#N/A
2940;DSTYK;#N/A
2941;CDK11B;#N/A
2942;DPPA4;#N/A
2943;FAM136A;#N/A
2944;DHX33;#N/A
2945;TPM3;#N/A
2946;NEK11;#N/A
2947;FNIP2;#N/A
2948;PXK;#N/A
2949;GJA3;#N/A
2950;BMP8B;#N/A
2951;MAPK15;#N/A
2952;FSTL3;#N/A
2953;HDAC6;#N/A
2954;OTX1;#N/A
2955;CDC42BPB;#N/A
2956;LTBP4;#N/A
2957;GSTA2;#N/A
2958;HIPK4;#N/A
2959;DDA1;#N/A
2960;PRKG2;#N/A
2961;TNNI3K;#N/A
2962;G3BP1;#N/A
2963;ARF6;#N/A
2964;MFF;#N/A
2965;POU4F2;#N/A
2966;PDK2;#N/A
2967;PTCD2;#N/A
2968;SPTBN4;#N/A
2969;ZMYM3;x
2970;CCL3;#N/A
2971;IFIT1;#N/A
2972;PEA15;#N/A
2973;BCKDK;#N/A
2974;CDC42BPA;#N/A
2975;IL11;#N/A
2976;ADRA1D;#N/A
2977;PTPRA;#N/A
2978;APOL2;#N/A
2979;CDKL3;#N/A
2980;DUSP19;#N/A
2981;LMX1B;#N/A
2982;CSNK1G1;#N/A
2983;HES1;#N/A
2984;PTPRG;#N/A
2985;PLVAP;#N/A
2986;EEF2K;#N/A
2987;VPS45;#N/A
2988;TBPL1;#N/A
2989;EFEMP1;#N/A
2990;GMFB;#N/A
2991;USP36;#N/A
2992;AP2S1;#N/A
2993;NRBP2;#N/A
2994;H1-6;#N/A
2995;ULK2;#N/A
2996;MAP7D2;#N/A
2997;CYBA;#N/A
2998;OSBP2;#N/A
2999;RIOK2;x
3000;GRK5;#N/A
3001;ENTPD2;#N/A
3002;FGF13;#N/A
3003;LEPR;#N/A
3004;CCNA1;#N/A
3005;PRELID1;#N/A
3006;STK36;#N/A
3007;PTCH1;x
3008;ZFP36L1;x
3009;EFS;#N/A
3010;PTPRT;x
3011;ERLIN2;#N/A
3012;TBX21;#N/A
3013;ARIH2;#N/A
3014;LMO4;#N/A
3015;GSTA1;#N/A
3016;TRAF7;#N/A
3017;CX3CL1;#N/A
3018;PIN1;#N/A
3019;CDH10;#N/A
3020;RREB1;#N/A
3021;CDKL1;#N/A
3022;ULK3;#N/A
3023;PDK4;#N/A
3024;KLF3;x
3025;TSSK1B;#N/A
3026;NEK3;#N/A
3027;ITGB1BP1;#N/A
3028;CDH8;#N/A
3029;FLG;#N/A
3030;GAS1;#N/A
3031;VAC14;#N/A
3032;HEY2;#N/A
3033;TMEM109;#N/A
3034;CDC42BPG;#N/A
3035;CREG1;#N/A
3036;JUND;#N/A
3037;PPIA;#N/A
3038;DCLK3;#N/A
3039;CDKL2;#N/A
3040;GLYCTK;#N/A
3041;PLD1;#N/A
3042;TRIM11;#N/A
3043;CLTA;#N/A
3044;CASS4;#N/A
3045;CDKL4;#N/A
3046;CD7;#N/A
3047;DGKQ;#N/A
3048;SEMA6A;#N/A
3049;TSSK3;#N/A
3050;FAM90A1;#N/A
3051;NPM2;#N/A
3052;HOXD4;#N/A
3053;GSTM5;#N/A
3054;ZNF16;#N/A
3055;TSSK4;#N/A
3056;EHF;#N/A
3057;NUAK2;#N/A
3058;NXF2;#N/A
3059;DGKD;#N/A
3060;SPRY3;#N/A
3061;CCL11;#N/A
3062;MNT;#N/A
3063;EN2;#N/A
3064;TRIB2;#N/A
3065;FAM20B;#N/A
3066;AMHR2;#N/A
3067;TESK2;#N/A
3068;ZNF45;#N/A
3069;LMTK3;#N/A
3070;MTSS1;#N/A
3071;DYNLL1;#N/A
3072;MT1G;#N/A
3073;CCL17;#N/A
3074;PILRB;#N/A
3075;ZNF74;#N/A
3076;RBFA;#N/A
3077;ALOX5AP;#N/A
3078;PPP1R12A;#N/A
3079;POLR2F;#N/A
3080;GTF2F2;#N/A
3081;ABCA1;#N/A
3082;TCF19;#N/A
3083;RPL12;#N/A
3084;GSTM3;#N/A
3085;HAUS6;#N/A
3086;MUC5B;#N/A
3087;GSTO1;#N/A
3088;CTNNA2;#N/A
3089;NCF2;#N/A
3090;CD19;x
3091;HEY1;#N/A
3092;ISL2;#N/A
3093;RBMS3;#N/A
3094;RPS3;#N/A
3095;GLI3;#N/A
3096;SLC39A11;#N/A
3097;PAX8;x
3098;PPP2R2D;#N/A
3099;ETS1;x
3100;STX12;#N/A
3101;CD24;#N/A
3102;SYNPO2;#N/A
3103;BID;#N/A
3104;SEC16A;#N/A
3105;GCG;#N/A
3106;TAB1;#N/A
3107;CD14;#N/A
3108;ZEB1;#N/A
3109;CRELD2;#N/A
3110;THBS3;#N/A
3111;ERGIC2;#N/A
3112;CCS;#N/A
3113;FOXI2;#N/A
3114;ARHGEF12;x
3115;HEYL;#N/A
3116;COCH;#N/A
3117;BCLAF1;#N/A
3118;GSTM2;#N/A
3119;CUL4A;x
3120;ARHGEF1;#N/A
3121;TCF3;x
3122;HES5;#N/A
3123;EFHC1;#N/A
3124;HOXB13;x
3125;WDR48;#N/A
3126;IL7R;x
3127;EGLN1;#N/A
3128;AP2B1;#N/A
3129;RPL7L1;#N/A
3130;NOXA1;#N/A
3131;EGR1;x
3132;GSTP1;#N/A
3133;RDX;#N/A
3134;ITGAM;#N/A
3135;RARB;#N/A
3136;GPD2;#N/A
3137;SERPINE2;#N/A
3138;DUSP16;#N/A
3139;KRT5;#N/A
3140;GSTM4;#N/A
3141;KPNB1;#N/A
3142;ATF6B;#N/A
3143;COL4A1;#N/A
3144;RTBDN;#N/A
3145;CD247;#N/A
3146;KNG1;#N/A
3147;PRKD3;#N/A
3148;CANX;#N/A
3149;CXCL8;#N/A
3150;TLR3;#N/A
3151;NFKBIE;#N/A
3152;KIF26B;#N/A
3153;PRR5;#N/A
3154;PDHB;#N/A
3155;SPI1;#N/A
3156;SMARCD1;#N/A
3157;CTNNA3;#N/A
3158;GSTO2;#N/A
3159;PCK2;#N/A
3160;DGKB;#N/A
3161;PSEN2;#N/A
3162;GSTA3;#N/A
3163;GSTM1;#N/A
3164;GSTA4;#N/A
3165;IL6ST;x
3166;PTGS2;#N/A
3167;PRR12;#N/A
3168;MDM4;x
3169;GSTA5;#N/A
3170;PIK3CG;x
3171;DCN;#N/A
3172;JPH3;#N/A
3173;KIF5B;#N/A
3174;AP2A1;#N/A
3175;NCBP1;#N/A
3176;CACNA1C;#N/A
3177;GPANK1;#N/A
3178;ITPR2;#N/A
3179;RUVBL1;#N/A
3180;VPS26B;#N/A
3181;EGLN2;#N/A
3182;IFNB1;#N/A
3183;GSTT1;#N/A
3184;FIGNL1;#N/A
3185;RPL18A;#N/A
3186;HDAC4;x
3187;CCDC91;#N/A
3188;USP19;#N/A
3189;KCNQ1;#N/A
3190;TERF2;#N/A
3191;BCAN;#N/A
3192;TRAF1;#N/A
3193;MGST3;#N/A
3194;CFL1;#N/A
3195;USP45;#N/A
3196;HNRNPD;#N/A
3197;MGST1;#N/A
3198;RPS3A;#N/A
3199;FOXF1;x
3200;PLCE1;#N/A
3201;HIF1AN;#N/A
3202;PACS2;#N/A
3203;CD44;#N/A
3204;DUSP10;#N/A
3205;LAMA5;#N/A
3206;CXCR4;x
3207;HOMER3;#N/A
3208;HDAC5;#N/A
3209;IL23A;#N/A
3210;ID2;#N/A
3211;PPP2R2A;x
3212;CLDN2;#N/A
3213;ITGA4;#N/A
3214;AGR2;#N/A
3215;ZSCAN20;#N/A
3216;CUL4B;#N/A
3217;SOX11;#N/A
3218;NOS2;#N/A
3219;DUSP3;#N/A
3220;HLA-DRA;#N/A
3221;EWSR1;x
3222;HNRNPK;#N/A
3223;NDE1;#N/A
3224;FOSL1;#N/A
3225;RPN1;#N/A
3226;ZMYM2;#N/A
3227;DDB1;#N/A
3228;LAMA4;#N/A
3229;TIGAR;x
3230;RAB4A;#N/A
3231;TCF4;#N/A
3232;GABARAP;#N/A
3233;LAMB1;#N/A
3234;RNF8;#N/A
3235;GYS1;#N/A
3236;VPS37A;#N/A
3237;COL4A2;#N/A
3238;AAMP;#N/A
3239;EIF4A3;#N/A
3240;FBXW7;x
3241;BSG;#N/A
3242;PRPF31;#N/A
3243;DUSP8;#N/A
3244;KCNA6;#N/A
3245;STMN3;#N/A
3246;LMAN1;#N/A
3247;CPLX2;#N/A
3248;SEC11C;#N/A
3249;HOXB8;#N/A
3250;ECSIT;x
3251;S100A8;#N/A
3252;EGR2;x
3253;SFPQ;#N/A
3254;MAVS;#N/A
3255;ARHGEF7;#N/A
3256;TCF12;#N/A
3257;ID4;#N/A
3258;SYVN1;#N/A
3259;NEDD4L;#N/A
3260;SOCS4;#N/A
3261;TRIM24;#N/A
3262;TJP1;#N/A
3263;RELB;#N/A
3264;CEBPB;#N/A
3265;NCOR2;#N/A
3266;CAPZA1;#N/A
3267;MCL1;x
3268;ATXN1;#N/A
3269;AP2A2;#N/A
3270;TFF2;#N/A
3271;CNNM1;#N/A
3272;LAMC1;#N/A
3273;ACTN1;#N/A
3274;MEIS1;#N/A
3275;PBX1;#N/A
3276;CD3G;#N/A
3277;HNRNPDL;#N/A
3278;XIAP;x
3279;COPS5;#N/A
3280;FAM177A1;#N/A
3281;TFPI;#N/A
3282;ATG101;#N/A
3283;NUP153;#N/A
3284;HAND2;#N/A
3285;RPL21;#N/A
3286;RBL2;#N/A
3287;TNNT1;#N/A
3288;GOLGA4;#N/A
3289;EMD;#N/A
3290;DIAPH1;#N/A
3291;ST8SIA2;#N/A
3292;TENT4A;#N/A
3293;LAMA2;#N/A
3294;MND1;#N/A
3295;GPLD1;#N/A
3296;STOM;#N/A
3297;MYO1C;#N/A
3298;CXCL12;#N/A
3299;TRA2A;#N/A
3300;COL4A5;#N/A
3301;AKAP9;#N/A
3302;DLD;#N/A
3303;DCST2;#N/A
3304;ETV6;x
3305;ZBTB16;#N/A
3306;PPP2R2B;#N/A
3307;LAMA3;#N/A
3308;ANTXR1;#N/A
3309;CSF3R;x
3310;GPR50;#N/A
3311;BMI1;#N/A
3312;CCT4;#N/A
3313;CYP1B1;#N/A
3314;IRF7;#N/A
3315;ZBTB33;#N/A
3316;GRAP2;#N/A
3317;GYS2;#N/A
3318;LAMB2;#N/A
3319;SHB;#N/A
3320;LRP1;#N/A
3321;SH3GL2;#N/A
3322;EIF2S2;#N/A
3323;DCTN2;#N/A
3324;ABHD11;#N/A
3325;IL10;#N/A
3326;AFDN;x
3327;COL4A3;#N/A
3328;PTBP1;#N/A
3329;SEPTIN3;#N/A
3330;RPL8;#N/A
3331;CCT8;#N/A
3332;MAP3K8;#N/A
3333;F3;#N/A
3334;UBD;#N/A
3335;PRDX3;#N/A
3336;OAS1;#N/A
3337;COX6B1;#N/A
3338;NEDD4;#N/A
3339;WDR5;#N/A
3340;POLR2G;#N/A
3341;CENPL;#N/A
3342;RPL22L1;#N/A
3343;SEL1L;#N/A
3344;BCL2A1;#N/A
3345;PRL;#N/A
3346;CIT;#N/A
3347;TIA1;#N/A
3348;INHBA;x
3349;CRH;#N/A
3350;GALNT7;#N/A
3351;DSC3;#N/A
3352;POLR2E;#N/A
3353;CDC27;#N/A
3354;PPT1;#N/A
3355;ITGB2;#N/A
3356;RAB5A;#N/A
3357;CUL5;#N/A
3358;WASF3;#N/A
3359;NIPSNAP2;#N/A
3360;VIM;#N/A
3361;RHEB;x
3362;EPOR;x
3363;CHML;#N/A
3364;ANAPC11;#N/A
3365;IL1R1;#N/A
3366;CPSF6;#N/A
3367;MAGI2;x
3368;RPL38;#N/A
3369;CTSL;#N/A
3370;BAG4;#N/A
3371;PRKAR2B;#N/A
3372;UBE2D1;#N/A
3373;FOSB;#N/A
3374;APPL1;#N/A
3375;CACNG2;#N/A
3376;RANBP2;x
3377;CSNK2B;#N/A
3378;STAT4;x
3379;TSC1;x
3380;ITGAL;#N/A
3381;TANK;#N/A
3382;KLRC2;#N/A
3383;TSPAN3;#N/A
3384;FXR1;#N/A
3385;FIP1L1;#N/A
3386;CAT;#N/A
3387;HDAC7;x
3388;BOLA1;#N/A
3389;ZC3H3;#N/A
3390;SPRED2;#N/A
3391;PTPRK;#N/A
3392;MAPT;#N/A
3393;ATP5F1A;#N/A
3394;RPLP1;#N/A
3395;TNR;#N/A
3396;UBR2;#N/A
3397;PRPF40A;#N/A
3398;RUNX1T1;x
3399;DPF3;#N/A
3400;SH2B3;x
3401;CACNA1B;#N/A
3402;NR2C2AP;#N/A
3403;RPL6;#N/A
3404;AP3B1;#N/A
3405;CCT7;#N/A
3406;SH3KBP1;#N/A
3407;SDC2;#N/A
3408;HOXD10;#N/A
3409;RPS2;#N/A
3410;SND1;#N/A
3411;POLR2C;#N/A
3412;DNMT1;x
3413;MAGI1;#N/A
3414;ACACA;#N/A
3415;ZRANB1;#N/A
3416;C1QBP;#N/A
3417;KHDRBS1;#N/A
3418;PPARD;#N/A
3419;YEATS4;#N/A
3420;CD274;x
3421;ABCF3;#N/A
3422;SKAP1;#N/A
3423;NANOG;#N/A
3424;EIF4B;#N/A
3425;RALBP1;#N/A
3426;GH1;#N/A
3427;ARHGDIA;#N/A
3428;PGR;x
3429;GEMIN7;#N/A
3430;RAB7A;#N/A
3431;IL4R;#N/A
3432;ARNT2;#N/A
3433;GABARAPL2;#N/A
3434;ARID2;x
3435;GPR89A;#N/A
3436;PIK3AP1;#N/A
3437;PFN1;#N/A
3438;ICOS;#N/A
3439;SIRT2;#N/A
3440;UGT3A2;#N/A
3441;FAM83C;#N/A
3442;LLGL2;#N/A
3443;SLC7A2;#N/A
3444;CALR;x
3445;RRM2B;#N/A
3446;ACD;#N/A
3447;CDC23;#N/A
3448;TRIP11;#N/A
3449;PTPN7;#N/A
3450;NIFK;#N/A
3451;MRPL50;#N/A
3452;LNX1;#N/A
3453;TUBB;#N/A
3454;ENAH;#N/A
3455;SEZ6L2;#N/A
3456;IHH;#N/A
3457;TMED3;#N/A
3458;KRT77;#N/A
3459;LPAR6;#N/A
3460;LTN1;#N/A
3461;SUPT5H;#N/A
3462;RPS14;#N/A
3463;ARPC3;#N/A
3464;MITF;x
3465;MAGOH;#N/A
3466;NPPA;#N/A
3467;UBA5;#N/A
3468;TCL1B;x
3469;SERPINB11;#N/A
3470;EIF2S1;#N/A
3471;PSMG4;#N/A
3472;SLC9A1;#N/A
3473;NUFIP1;#N/A
3474;KLK3;#N/A
3475;COL6A2;#N/A
3476;MAP3K2;#N/A
3477;ACTR2;#N/A
3478;FLNB;#N/A
3479;SIKE1;#N/A
3480;PSENEN;#N/A
3481;CD3D;#N/A
3482;SETDB1;x
3483;MAB21L2;#N/A
3484;RAPGEF5;#N/A
3485;BZW1;#N/A
3486;FOXK1;#N/A
3487;VDAC3;#N/A
3488;TRIM2;#N/A
3489;PBRM1;x
3490;DUSP1;#N/A
3491;KHDRBS2;#N/A
3492;TEAD2;#N/A
3493;EMB;#N/A
3494;POLR2I;#N/A
3495;ITGB8;#N/A
3496;SNRPD3;#N/A
3497;ITGB6;#N/A
3498;AGGF1;x
3499;MEF2D;x
3500;LIN54;#N/A
3501;TIMP3;#N/A
3502;NDUFA4;#N/A
3503;GPR52;#N/A
3504;TICAM2;#N/A
3505;ASGR2;#N/A
3506;IL12B;#N/A
3507;CCDC6;#N/A
3508;BAG3;#N/A
3509;BBC3;x
3510;BMP4;#N/A
3511;ITCH;#N/A
3512;GALNT5;#N/A
3513;MAP2K5;#N/A
3514;GRB10;#N/A
3515;REL;x
3516;LDHAL6B;#N/A
3517;ITGA1;#N/A
3518;ITGB7;#N/A
3519;ITGA7;#N/A
3520;SIN3A;#N/A
3521;ATP5F1B;#N/A
3522;PPP1R12C;#N/A
3523;SMO;x
3524;FOXS1;#N/A
3525;PPP1R12B;#N/A
3526;CD68;#N/A
3527;SLC25A5;#N/A
3528;IL7;#N/A
3529;QKI;x
3530;ITGA8;#N/A
3531;DDX58;#N/A
3532;NIF3L1;#N/A
3533;GNA11;x
3534;LSM14B;#N/A
3535;NCOA4;#N/A
3536;RNASEH2B;x
3537;ARID1A;x
3538;PDCD4;#N/A
3539;LYL1;#N/A
3540;UBR3;#N/A
3541;SMARCE1;x
3542;FBXW11;#N/A
3543;DDI1;#N/A
3544;PLAUR;#N/A
3545;AGTRAP;#N/A
3546;PIAS1;#N/A
3547;TUBGCP5;#N/A
3548;GRM1;#N/A
3549;SMARCC2;#N/A
3550;UNC13A;#N/A
3551;LDHAL6A;#N/A
3552;RAPGEF3;#N/A
3553;ARPC4;#N/A
3554;VAPA;#N/A
3555;SCRN1;#N/A
3556;PRMT6;#N/A
3557;EDN1;#N/A
3558;POLR2L;#N/A
3559;TCAP;#N/A
3560;LIN9;#N/A
3561;PDHA2;#N/A
3562;P2RX4;#N/A
3563;IL13;#N/A
3564;MRPS7;#N/A
3565;IL1A;#N/A
3566;PPM1A;#N/A
3567;AQP5;#N/A
3568;MFSD3;#N/A
3569;ZNF679;#N/A
3570;DDIT4;#N/A
3571;TPH1;#N/A
3572;RNF41;#N/A
3573;BET1;#N/A
3574;FKBP1A;#N/A
3575;PIKFYVE;#N/A
3576;OS9;#N/A
3577;HDGFL2;#N/A
3578;ATP5PB;#N/A
3579;POLR2K;#N/A
3580;CACNA1F;#N/A
3581;TNN;#N/A
3582;EMC2;#N/A
3583;ITGA9;#N/A
3584;ITGA10;#N/A
3585;TXNRD2;#N/A
3586;CACNA1S;#N/A
3587;LDHC;#N/A
3588;CERK;#N/A
3589;LIN37;#N/A
3590;MZT2B;#N/A
3591;GALT;#N/A
3592;CA14;#N/A
3593;RNF166;#N/A
3594;ARPC1B;#N/A
3595;ABCB1;x
3596;AHCYL1;#N/A
3597;EED;x
3598;DCP1A;#N/A
3599;GH2;#N/A
3600;LAMB4;#N/A
3601;TNXB;#N/A
3602;DOHH;#N/A
3603;PLXDC2;#N/A
3604;MYOG;#N/A
3605;FGFR1OP2;#N/A
3606;RPL27;#N/A
3607;RAB40AL;#N/A
3608;SLC3A2;#N/A
3609;APH1A;#N/A
3610;MMS19;#N/A
3611;USP11;#N/A
3612;ASB10;#N/A
3613;ZNF280A;#N/A
3614;TRAF3IP1;#N/A
3615;HTR6;#N/A
3616;CFLAR;#N/A
3617;AK1;#N/A
3618;RECK;#N/A
3619;MYOC;#N/A
3620;NCF4;#N/A
3621;GOLGB1;#N/A
3622;HLA-DPA1;#N/A
3623;FOXP1;x
3624;MAPK8IP1;#N/A
3625;DBN1;#N/A
3626;SLC25A6;#N/A
3627;PSMG3;#N/A
3628;NOL12;#N/A
3629;ZDHHC17;#N/A
3630;GPHA2;#N/A
3631;CARM1;#N/A
3632;TFRC;#N/A
3633;SLC1A5;#N/A
3634;PRKAR2A;#N/A
3635;EID3;#N/A
3636;USP25;#N/A
3637;PLSCR1;#N/A
3638;PCGF6;#N/A
3639;KCNQ5;#N/A
3640;TRPC5;#N/A
3641;EEF2;#N/A
3642;GPS1;#N/A
3643;GNAO1;#N/A
3644;TNFRSF10B;#N/A
3645;WASL;#N/A
3646;LUM;#N/A
3647;KANK1;#N/A
3648;RPA2;#N/A
3649;CNTRL;#N/A
3650;APOA2;#N/A
3651;DNMT3A;x
3652;ZC3HAV1;#N/A
3653;CEACAM21;#N/A
3654;ADORA1;#N/A
3655;KIR2DS2;#N/A
3656;PPP1R3C;#N/A
3657;MTA2;#N/A
3658;PAPSS1;#N/A
3659;CD40;#N/A
3660;APH1B;#N/A
3661;ATF1;x
3662;HNRNPH1;#N/A
3663;LGALS14;#N/A
3664;ACTR3;#N/A
3665;RRAD;#N/A
3666;GLI1;x
3667;GAK;#N/A
3668;RBFOX2;#N/A
3669;ATG7;#N/A
3670;CBX5;#N/A
3671;ATL3;#N/A
3672;TRIM25;#N/A
3673;CALD1;#N/A
3674;COL6A1;#N/A
3675;BIN2;#N/A
3676;LYPLA1;#N/A
3677;FAF2;#N/A
3678;GABARAPL1;#N/A
3679;PARD6B;#N/A
3680;HNRNPF;#N/A
3681;DNAL4;#N/A
3682;S1PR1;#N/A
3683;AHCTF1;#N/A
3684;PUF60;#N/A
3685;SMARCA2;x
3686;PCGF5;#N/A
3687;PDLIM7;#N/A
3688;TM9SF4;#N/A
3689;RPL31;#N/A
3690;OFD1;#N/A
3691;SLX1B;#N/A
3692;PDE3B;#N/A
3693;NDUFA8;#N/A
3694;SUSD4;#N/A
3695;SLC4A1;#N/A
3696;ARPC2;#N/A
3697;AP1S2;#N/A
3698;GMDS;#N/A
3699;KLC1;#N/A
3700;OTUD4;#N/A
3701;NAB2;#N/A
3702;PYCARD;#N/A
3703;MYF6;#N/A
3704;CYP1A1;#N/A
3705;ARPC5;#N/A
3706;NAB1;#N/A
3707;NTAQ1;#N/A
3708;ZBTB17;#N/A
3709;TRAK1;#N/A
3710;LRRFIP1;#N/A
3711;GPC3;x
3712;EEF1G;#N/A
3713;KIAA1549;#N/A
3714;AGK;#N/A
3715;AHCYL2;#N/A
3716;FAM131B;#N/A
3717;SDCBP2;#N/A
3718;TSG101;#N/A
3719;PPARGC1A;#N/A
3720;ADAM17;#N/A
3721;NDUFA9;#N/A
3722;SAV1;#N/A
3723;TFEB;#N/A
3724;GPC1;#N/A
3725;FAM114A2;#N/A
3726;L3MBTL1;#N/A
3727;ARC;#N/A
3728;ALKBH2;#N/A
3729;ASXL2;x
3730;CRTC2;#N/A
3731;GDI1;#N/A
3732;DCTN1;#N/A
3733;YBX1;#N/A
3734;MAP1LC3B;#N/A
3735;EFTUD2;#N/A
3736;LGALS9;#N/A
3737;RPL30;#N/A
3738;GRID2;#N/A
3739;MYO19;#N/A
3740;GIT1;#N/A
3741;CLU;#N/A
3742;TALDO1;#N/A
3743;SMAD9;#N/A
3744;ATP5F1D;#N/A
3745;RPRD1B;#N/A
3746;NHLH1;#N/A
3747;RPL18;#N/A
3748;NDUFB3;#N/A
3749;HOXB5;#N/A
3750;MECP2;#N/A
3751;ADORA2A;#N/A
3752;VWDE;#N/A
3753;PPFIBP1;#N/A
3754;RPS13;#N/A
3755;SGTB;#N/A
3756;SV2B;#N/A
3757;SOCS6;#N/A
3758;RPS11;#N/A
3759;IFIT1B;#N/A
3760;RPS5;#N/A
3761;TOLLIP;#N/A
3762;DUSP2;#N/A
3763;ELAVL1;#N/A
3764;MRPL27;#N/A
3765;TRIM63;#N/A
3766;SPINT1;#N/A
3767;LOXL4;#N/A
3768;KIF7;#N/A
3769;TUBA1A;#N/A
3770;NDUFS7;#N/A
3771;DNAJC7;#N/A
3772;ITK;#N/A
3773;RPLP0;#N/A
3774;POU2F1;#N/A
3775;ATP1A1;x
3776;SLC25A4;#N/A
3777;PMS1;x
3778;TARBP2;#N/A
3779;ACP1;#N/A
3780;RPL24;#N/A
3781;SDC4;#N/A
3782;LINGO1;#N/A
3783;ACTN4;#N/A
3784;ARHGEF6;#N/A
3785;RPS15A;#N/A
3786;SP3;#N/A
3787;SIAH1;#N/A
3788;DDX3X;x
3789;RPS17;#N/A
3790;BECN1;#N/A
3791;ATRX;x
3792;RGS2;#N/A
3793;AGO4;#N/A
3794;SLC12A6;#N/A
3795;TMED4;#N/A
3796;FCGR1A;#N/A
3797;ATL2;#N/A
3798;PARD3;#N/A
3799;RAB5C;#N/A
3800;H3C15;#N/A
3801;HDAC9;#N/A
3802;GCC2;#N/A
3803;NDUFS3;#N/A
3804;MYEF2;#N/A
3805;NDUFA10;#N/A
3806;MIB2;#N/A
3807;ANAPC4;#N/A
3808;PARD6A;#N/A
3809;WWP1;x
3810;WAS;#N/A
3811;RP1L1;#N/A
3812;HBA1;#N/A
3813;EEF1E1;#N/A
3814;EEF1A1;#N/A
3815;THAP1;#N/A
3816;RPL9;#N/A
