No.;Gene name;Score;Oncogene or Tumor Suppresson gene
8954;ADPGK;3.55E-06;#N/A
8955;GTPBP1;3.55E-06;#N/A
8956;NVL;3.55E-06;#N/A
8957;NCLN;3.55E-06;#N/A
8958;CAAP1;3.55E-06;#N/A
8959;KIAA1522;3.55E-06;#N/A
8960;TREML2;3.55E-06;#N/A
8961;PDE8A;3.55E-06;#N/A
8962;ALG10;3.55E-06;#N/A
8963;KLHL3;3.54E-06;#N/A
8964;ZNF358;3.54E-06;#N/A
8965;JOSD1;3.54E-06;#N/A
8966;ANKS1B;3.54E-06;#N/A
8967;ATXN10;3.54E-06;#N/A
8968;CMTM6;3.54E-06;#N/A
8969;JMJD4;3.54E-06;#N/A
8970;PTER;3.53E-06;#N/A
8971;GAMT;3.53E-06;#N/A
8972;SELENON;3.53E-06;#N/A
8973;IDH3B;3.53E-06;#N/A
8974;ZSCAN22;3.53E-06;#N/A
8975;LCN2;3.53E-06;#N/A
8976;NOP14;3.53E-06;#N/A
8977;ETHE1;3.53E-06;#N/A
8978;GRIA3;3.53E-06;#N/A
8979;GPR137B;3.52E-06;#N/A
8980;SEPHS1;3.52E-06;#N/A
8981;BMP3;3.52E-06;#N/A
8982;ANKS1A;3.52E-06;#N/A
8983;METTL17;3.52E-06;#N/A
8984;CGGBP1;3.52E-06;#N/A
8985;SP4;3.52E-06;#N/A
8986;VPS4B;3.51E-06;#N/A
8987;MPI;3.51E-06;#N/A
8988;ALG1;3.51E-06;#N/A
8989;NPM3;3.51E-06;#N/A
8990;ZER1;3.51E-06;#N/A
8991;ENDOV;3.51E-06;#N/A
8992;HSPA12A;3.51E-06;#N/A
8993;HNMT;3.50E-06;#N/A
8994;PAPSS2;3.50E-06;#N/A
8995;FBXO28;3.50E-06;#N/A
8996;COMMD7;3.50E-06;#N/A
8997;TRHDE;3.50E-06;#N/A
8998;CKS2;3.50E-06;#N/A
8999;NOL10;3.49E-06;#N/A
9000;CDC42BPG;3.49E-06;#N/A
9001;TTF1;3.49E-06;#N/A
9002;SCTR;3.49E-06;#N/A
9003;GGPS1;3.49E-06;#N/A
9004;RPP38;3.49E-06;#N/A
9005;TXNL1;3.49E-06;#N/A
9006;TAL2;3.49E-06;#N/A
9007;UGGT2;3.49E-06;#N/A
9008;MGAT1;3.49E-06;#N/A
9009;NANP;3.49E-06;#N/A
9010;UBAC2;3.48E-06;#N/A
9011;PDP2;3.48E-06;#N/A
9012;ATG2A;3.48E-06;#N/A
9013;SCN1B;3.48E-06;#N/A
9014;TMCO6;3.48E-06;#N/A
9015;RTCB;3.48E-06;#N/A
9016;THTPA;3.48E-06;#N/A
9017;TCP11L1;3.48E-06;#N/A
9018;PHF3;3.48E-06;#N/A
9019;FBXO32;3.47E-06;#N/A
9020;POLR1D;3.47E-06;#N/A
9021;NLRX1;3.47E-06;#N/A
9022;NHSL1;3.47E-06;#N/A
9023;GLDC;3.47E-06;#N/A
9024;MMP10;3.47E-06;#N/A
9025;MTMR7;3.47E-06;#N/A
9026;SCT;3.47E-06;#N/A
9027;CMAS;3.47E-06;#N/A
9028;RAMP1;3.47E-06;#N/A
9029;RBM33;3.46E-06;#N/A
9030;ABCC4;3.46E-06;#N/A
9031;AJAP1;3.46E-06;#N/A
9032;SNRPN;3.46E-06;#N/A
9033;KLK11;3.46E-06;#N/A
9034;TRIM5;3.46E-06;#N/A
9035;PTH2R;3.46E-06;#N/A
9036;LONP1;3.45E-06;#N/A
9037;NDFIP2;3.45E-06;#N/A
9038;PCP4;3.44E-06;#N/A
9039;ARHGEF5;3.44E-06;#N/A
9040;CCDC137;3.44E-06;#N/A
9041;ALG14;3.44E-06;#N/A
9042;ABAT;3.43E-06;#N/A
9043;MTM1;3.43E-06;#N/A
9044;MTPAP;3.43E-06;#N/A
9045;BCKDHB;3.43E-06;#N/A
9046;MS4A3;3.43E-06;#N/A
9047;TUT4;3.43E-06;#N/A
9048;PHKB;3.43E-06;#N/A
9049;RRP12;3.43E-06;#N/A
9050;ACTN3;3.43E-06;#N/A
9051;UBE4B;3.42E-06;#N/A
9052;ABCD2;3.42E-06;#N/A
9053;JMJD8;3.42E-06;#N/A
9054;TSPAN17;3.42E-06;#N/A
9055;PDXDC1;3.42E-06;#N/A
9056;BCL2L10;3.42E-06;#N/A
9057;REPIN1;3.42E-06;#N/A
9058;SRSF5;3.42E-06;#N/A
9059;TSHZ2;3.42E-06;#N/A
9060;GCDH;3.41E-06;#N/A
9061;CPT2;3.41E-06;#N/A
9062;RPL22L1;3.41E-06;#N/A
9063;PRCP;3.41E-06;#N/A
9064;CTPS2;3.41E-06;#N/A
9065;PEX11A;3.41E-06;#N/A
9066;ARRDC3;3.40E-06;#N/A
9067;PPTC7;3.40E-06;#N/A
9068;SERTAD1;3.40E-06;#N/A
9069;UPK3B;3.40E-06;#N/A
9070;AMPD3;3.40E-06;#N/A
9071;PF4V1;3.40E-06;#N/A
9072;OR2T6;3.40E-06;#N/A
9073;YTHDC2;3.40E-06;#N/A
9074;SLC9A9;3.40E-06;#N/A
9075;CDK15;3.39E-06;#N/A
9076;LIPT1;3.39E-06;#N/A
9077;OBSCN;3.39E-06;#N/A
9078;ABLIM2;3.39E-06;#N/A
9079;NUCB2;3.39E-06;#N/A
9080;SLC39A10;3.39E-06;#N/A
9081;EMC10;3.39E-06;#N/A
9082;MIER3;3.39E-06;#N/A
9083;TEX15;3.39E-06;#N/A
9084;CDKL1;3.38E-06;#N/A
9085;PFDN1;3.38E-06;#N/A
9086;MLPH;3.38E-06;#N/A
9087;INTS9;3.37E-06;#N/A
9088;JAZF1;3.37E-06;#N/A
9089;MT-ND6;3.37E-06;#N/A
9090;VNN2;3.37E-06;#N/A
9091;SDCBP2;3.37E-06;#N/A
9092;CHN2;3.37E-06;#N/A
9093;HSD17B4;3.37E-06;#N/A
9094;ALDH6A1;3.36E-06;#N/A
9095;LONRF1;3.36E-06;#N/A
9096;REPS2;3.35E-06;#N/A
9097;ACAD9;3.35E-06;#N/A
9098;NUDT6;3.35E-06;#N/A
9099;MACROD1;3.35E-06;#N/A
9100;UGDH;3.35E-06;#N/A
9101;XRN2;3.35E-06;#N/A
9102;ZNF316;3.34E-06;#N/A
9103;ACSF3;3.34E-06;#N/A
9104;PIGP;3.34E-06;#N/A
9105;TACC1;3.34E-06;#N/A
9106;PRRG3;3.34E-06;#N/A
9107;ANKRD52;3.34E-06;#N/A
9108;GIMAP2;3.34E-06;#N/A
9109;MAGEF1;3.34E-06;#N/A
9110;ACTL7A;3.34E-06;#N/A
9111;LRP10;3.33E-06;#N/A
9112;CLCN7;3.33E-06;#N/A
9113;P3H2;3.33E-06;#N/A
9114;ADARB1;3.33E-06;#N/A
9115;PRRC2A;3.33E-06;#N/A
9116;AKR7A2;3.33E-06;#N/A
9117;LRRC45;3.33E-06;#N/A
9118;SLC7A8;3.33E-06;#N/A
9119;ELOVL1;3.33E-06;#N/A
9120;GMFB;3.33E-06;#N/A
9121;ARV1;3.32E-06;#N/A
9122;USP27X;3.32E-06;#N/A
9123;TRIM44;3.32E-06;#N/A
9124;HNRNPA0;3.32E-06;#N/A
9125;DPYS;3.32E-06;#N/A
9126;RPL36AL;3.31E-06;#N/A
9127;ANXA11;3.31E-06;#N/A
9128;UGP2;3.31E-06;#N/A
9129;CEP57;3.31E-06;#N/A
9130;KIAA0930;3.31E-06;#N/A
9131;STRN4;3.31E-06;#N/A
9132;PIGT;3.30E-06;#N/A
9133;CCDC47;3.30E-06;#N/A
9134;DERL3;3.30E-06;#N/A
9135;FKBP15;3.30E-06;#N/A
9136;KRTAP10-8;3.30E-06;#N/A
9137;MBLAC2;3.30E-06;#N/A
9138;LRRFIP2;3.30E-06;#N/A
9139;KLF13;3.29E-06;#N/A
9140;MAP4K5;3.29E-06;#N/A
9141;REEP4;3.29E-06;#N/A
9142;TSSK3;3.29E-06;#N/A
9143;OSBPL11;3.29E-06;#N/A
9144;EIF4EBP3;3.29E-06;#N/A
9145;EEF1B2;3.29E-06;#N/A
9146;ALDH7A1;3.29E-06;#N/A
9147;TOMM70;3.29E-06;#N/A
9148;CPD;3.29E-06;#N/A
9149;CUEDC2;3.28E-06;#N/A
9150;FCAR;3.28E-06;#N/A
9151;RNF135;3.28E-06;#N/A
9152;BOP1;3.28E-06;#N/A
9153;OGDHL;3.28E-06;#N/A
9154;IFNW1;3.28E-06;#N/A
9155;EIF2A;3.28E-06;#N/A
9156;GPX4;3.27E-06;#N/A
9157;WDR43;3.27E-06;#N/A
9158;HNRNPH3;3.26E-06;#N/A
9159;SNAPC2;3.26E-06;#N/A
9160;BEND5;3.26E-06;#N/A
9161;LRRC8E;3.26E-06;#N/A
9162;OR10H3;3.25E-06;#N/A
9163;ALDH18A1;3.25E-06;#N/A
9164;CRISPLD2;3.25E-06;#N/A
9165;CDC42SE1;3.25E-06;#N/A
9166;CWC22;3.25E-06;#N/A
9167;RAB22A;3.25E-06;#N/A
9168;DHTKD1;3.24E-06;#N/A
9169;EPM2A;3.24E-06;#N/A
9170;SYNM;3.24E-06;#N/A
9171;WDR36;3.24E-06;#N/A
9172;NPPC;3.23E-06;#N/A
9173;PRPS2;3.23E-06;#N/A
9174;NDUFAF5;3.23E-06;#N/A
9175;SLC1A1;3.23E-06;#N/A
9176;GRID2;3.23E-06;#N/A
9177;KRT13;3.22E-06;#N/A
9178;TIPRL;3.22E-06;#N/A
9179;BTBD10;3.22E-06;#N/A
9180;PPP1R35;3.22E-06;#N/A
9181;SLC4A1AP;3.22E-06;#N/A
9182;FASTKD1;3.22E-06;#N/A
9183;AK2;3.22E-06;#N/A
9184;MRPL55;3.22E-06;#N/A
9185;UNC13B;3.22E-06;#N/A
9186;GET4;3.21E-06;#N/A
9187;NTPCR;3.21E-06;#N/A
9188;FTL;3.21E-06;#N/A
9189;CACNB3;3.21E-06;#N/A
9190;CCDC57;3.21E-06;#N/A
9191;MCU;3.21E-06;#N/A
9192;UCK1;3.20E-06;#N/A
9193;PFKFB1;3.20E-06;#N/A
9194;BICD2;3.20E-06;#N/A
9195;MRM1;3.20E-06;#N/A
9196;PHF13;3.20E-06;#N/A
9197;TRIM56;3.20E-06;#N/A
9198;TMPRSS11A;3.20E-06;#N/A
9199;MON2;3.20E-06;#N/A
9200;RAB14;3.19E-06;#N/A
9201;PTP4A2;3.19E-06;#N/A
9202;TRPV1;3.19E-06;#N/A
9203;SSNA1;3.19E-06;#N/A
9204;AGPS;3.18E-06;#N/A
9205;WDR1;3.18E-06;#N/A
9206;ERLIN1;3.18E-06;#N/A
9207;PIGW;3.18E-06;#N/A
9208;GOLM1;3.18E-06;#N/A
9209;TRIM62;3.18E-06;#N/A
9210;LMAN1;3.18E-06;#N/A
9211;KIRREL1;3.17E-06;#N/A
9212;MRPL40;3.17E-06;#N/A
9213;GCAT;3.17E-06;#N/A
9214;CAPN5;3.17E-06;#N/A
9215;TNFRSF6B;3.17E-06;#N/A
9216;ADCYAP1R1;3.17E-06;#N/A
9217;MAGEA2;3.16E-06;#N/A
9218;DCUN1D2;3.16E-06;#N/A
9219;OR5F1;3.16E-06;#N/A
9220;MAGED4;3.16E-06;#N/A
9221;SYNE1;3.16E-06;#N/A
9222;MZT2A;3.16E-06;#N/A
9223;CHIC2;3.16E-06;#N/A
9224;EFR3A;3.16E-06;#N/A
9225;ARHGAP23;3.15E-06;#N/A
9226;MDH1;3.15E-06;#N/A
9227;ERMP1;3.15E-06;#N/A
9228;ZFP82;3.15E-06;#N/A
9229;DSTN;3.15E-06;#N/A
9230;PDZRN3;3.15E-06;#N/A
9231;RAB40A;3.14E-06;#N/A
9232;FBXL14;3.14E-06;#N/A
9233;CHMP6;3.14E-06;#N/A
9234;ZNF652;3.14E-06;#N/A
9235;ATAD3B;3.14E-06;#N/A
9236;CIDEB;3.14E-06;#N/A
9237;SERPINA3;3.14E-06;#N/A
9238;PPIF;3.14E-06;#N/A
9239;C1QTNF1;3.14E-06;#N/A
9240;PIGG;3.13E-06;#N/A
9241;TNFSF15;3.13E-06;#N/A
9242;GUCY1B1;3.13E-06;#N/A
9243;ENC1;3.13E-06;#N/A
9244;BDP1;3.13E-06;#N/A
9245;PDCL3;3.13E-06;#N/A
9246;RGS4;3.12E-06;#N/A
9247;PHLDB2;3.12E-06;#N/A
9248;DMC1;3.12E-06;#N/A
9249;SIRT5;3.12E-06;#N/A
9250;HOMEZ;3.12E-06;#N/A
9251;OXCT1;3.12E-06;#N/A
9252;TOM1L2;3.11E-06;#N/A
9253;CYHR1;3.11E-06;#N/A
9254;DNTTIP2;3.11E-06;#N/A
9255;B4GALT5;3.10E-06;#N/A
9256;TMED10;3.10E-06;#N/A
9257;DDX54;3.10E-06;#N/A
9258;ARMCX3;3.10E-06;#N/A
9259;DNAJC10;3.10E-06;#N/A
9260;BFAR;3.10E-06;#N/A
9261;KRTAP10-1;3.10E-06;#N/A
9262;GMPR2;3.09E-06;#N/A
9263;PPM1L;3.09E-06;#N/A
9264;PPP1R18;3.09E-06;#N/A
9265;PLIN5;3.09E-06;#N/A
9266;ARHGAP44;3.09E-06;#N/A
9267;SFXN1;3.09E-06;#N/A
9268;MPPED2;3.09E-06;#N/A
9269;ZNF93;3.08E-06;#N/A
9270;NCR1;3.08E-06;#N/A
9271;GLYAT;3.08E-06;#N/A
9272;TOR1B;3.08E-06;#N/A
9273;LIPF;3.07E-06;#N/A
9274;SORD;3.07E-06;#N/A
9275;RGS10;3.07E-06;#N/A
9276;UTP14A;3.07E-06;#N/A
9277;LPGAT1;3.07E-06;#N/A
9278;MATN4;3.07E-06;#N/A
9279;UBQLN2;3.07E-06;#N/A
9280;ANP32E;3.06E-06;#N/A
9281;VPS37B;3.06E-06;#N/A
9282;HIVEP2;3.06E-06;#N/A
9283;FAM219A;3.06E-06;#N/A
9284;BLMH;3.06E-06;#N/A
9285;KLRB1;3.06E-06;#N/A
9286;SNX33;3.06E-06;#N/A
9287;SRP14;3.06E-06;#N/A
9288;MAN2B2;3.05E-06;#N/A
9289;XYLT1;3.05E-06;#N/A
9290;DECR1;3.05E-06;#N/A
9291;ASAP2;3.05E-06;#N/A
9292;UAP1;3.05E-06;#N/A
9293;COLEC11;3.05E-06;#N/A
9294;ARFGAP3;3.05E-06;#N/A
9295;RASSF6;3.04E-06;#N/A
9296;TBC1D9B;3.04E-06;#N/A
9297;SMCR8;3.04E-06;#N/A
9298;SENP7;3.04E-06;#N/A
9299;PARP12;3.04E-06;#N/A
9300;DST;3.04E-06;#N/A
9301;BHLHA15;3.04E-06;#N/A
9302;PSAP;3.04E-06;#N/A
9303;TBC1D32;3.03E-06;#N/A
9304;PIGA;3.03E-06;x
9305;GEMIN7;3.03E-06;#N/A
9306;LCLAT1;3.03E-06;#N/A
9307;LTA4H;3.02E-06;#N/A
9308;DDAH1;3.02E-06;#N/A
9309;VSX1;3.02E-06;#N/A
9310;SLC25A16;3.02E-06;#N/A
9311;EI24;3.02E-06;#N/A
9312;LNPK;3.02E-06;#N/A
9313;PEX11B;3.02E-06;#N/A
9314;BEX5;3.02E-06;#N/A
9315;SLC30A9;3.02E-06;#N/A
9316;RUFY3;3.02E-06;#N/A
9317;PELO;3.01E-06;#N/A
9318;HOPX;3.01E-06;#N/A
9319;PDP1;3.01E-06;#N/A
9320;CSRP1;3.01E-06;#N/A
9321;RCVRN;3.01E-06;#N/A
9322;MVP;3.01E-06;#N/A
9323;SPTLC2;3.01E-06;#N/A
9324;TMPRSS5;3.01E-06;#N/A
9325;AMDHD2;3.01E-06;#N/A
9326;GNPDA2;3.01E-06;#N/A
9327;MID1;3.00E-06;#N/A
9328;DLGAP2;3.00E-06;#N/A
9329;PARL;3.00E-06;#N/A
9330;ZNF326;3.00E-06;#N/A
9331;FKBP2;3.00E-06;#N/A
9332;FLAD1;3.00E-06;#N/A
9333;AZI2;3.00E-06;#N/A
9334;BCAM;2.99E-06;#N/A
9335;ATP2C1;2.99E-06;#N/A
9336;B4GALT4;2.99E-06;#N/A
9337;KCNIP4;2.99E-06;#N/A
9338;RIMKLA;2.99E-06;#N/A
9339;OGDH;2.99E-06;#N/A
9340;SRSF8;2.99E-06;#N/A
9341;CYB5R2;2.99E-06;#N/A
9342;HDHD3;2.99E-06;#N/A
9343;ARL11;2.99E-06;#N/A
9344;KRT19;2.99E-06;#N/A
9345;ADAM22;2.99E-06;#N/A
9346;SLC11A2;2.99E-06;#N/A
9347;APOF;2.99E-06;#N/A
9348;METTL14;2.99E-06;#N/A
9349;TNFAIP8;2.98E-06;#N/A
9350;RAB31;2.98E-06;#N/A
9351;HOXD4;2.98E-06;#N/A
9352;TBC1D22A;2.98E-06;#N/A
9353;TATDN2;2.98E-06;#N/A
9354;CTTNBP2;2.98E-06;#N/A
9355;C2orf68;2.98E-06;#N/A
9356;CCRL2;2.97E-06;#N/A
9357;ELMO3;2.97E-06;#N/A
9358;CA4;2.97E-06;#N/A
9359;MAGEE2;2.97E-06;#N/A
9360;CPEB3;2.97E-06;#N/A
9361;GPT2;2.96E-06;#N/A
9362;MPHOSPH6;2.96E-06;#N/A
9363;YPEL5;2.96E-06;#N/A
9364;PGPEP1;2.96E-06;#N/A
9365;CD1D;2.96E-06;#N/A
9366;LGALS9B;2.96E-06;#N/A
9367;FAHD2A;2.96E-06;#N/A
9368;MADCAM1;2.96E-06;#N/A
9369;SPICE1;2.95E-06;#N/A
9370;FBXL22;2.95E-06;#N/A
9371;PPP1R3A;2.95E-06;#N/A
9372;PNP;2.95E-06;#N/A
9373;NTNG1;2.95E-06;#N/A
9374;LRRC4C;2.95E-06;#N/A
9375;BLOC1S3;2.95E-06;#N/A
9376;NHSL2;2.95E-06;#N/A
9377;INVS;2.95E-06;#N/A
9378;SNAPC3;2.95E-06;#N/A
9379;KIAA0408;2.95E-06;#N/A
9380;TNNC1;2.94E-06;#N/A
9381;UBE3D;2.94E-06;#N/A
9382;SIPA1L2;2.94E-06;#N/A
9383;TRABD;2.93E-06;#N/A
9384;CAPS;2.93E-06;#N/A
9385;PPP1R3B;2.93E-06;#N/A
9386;ARFGAP2;2.93E-06;#N/A
9387;KDELR3;2.93E-06;#N/A
9388;BTG3;2.93E-06;#N/A
9389;XKR4;2.93E-06;#N/A
9390;CPNE2;2.93E-06;#N/A
9391;ARF5;2.93E-06;#N/A
9392;FAM83C;2.93E-06;#N/A
9393;OAT;2.93E-06;#N/A
9394;PRR14;2.93E-06;#N/A
9395;PARVB;2.93E-06;#N/A
9396;PLEKHF2;2.93E-06;#N/A
9397;MOB2;2.93E-06;#N/A
9398;ACAD10;2.93E-06;#N/A
9399;SLC39A3;2.93E-06;#N/A
9400;PBX4;2.93E-06;#N/A
9401;TRIB2;2.92E-06;#N/A
9402;STAC;2.92E-06;#N/A
9403;ADH1B;2.92E-06;#N/A
9404;CLIC4;2.92E-06;#N/A
9405;CCZ1B;2.92E-06;#N/A
9406;MAGEH1;2.92E-06;#N/A
9407;COQ5;2.92E-06;#N/A
9408;TTC30A;2.92E-06;#N/A
9409;PIGC;2.91E-06;#N/A
9410;RNF126;2.91E-06;#N/A
9411;STAC3;2.91E-06;#N/A
9412;STMN3;2.91E-06;#N/A
9413;POLR3K;2.91E-06;#N/A
9414;CREG1;2.91E-06;#N/A
9415;FAM118B;2.91E-06;#N/A
9416;SLC26A2;2.91E-06;#N/A
9417;LRRC8B;2.90E-06;#N/A
9418;ECM1;2.90E-06;#N/A
9419;NPM2;2.90E-06;#N/A
9420;PHLDA1;2.90E-06;#N/A
9421;CORO6;2.90E-06;#N/A
9422;COLEC12;2.90E-06;#N/A
9423;GABPB2;2.90E-06;#N/A
9424;BCCIP;2.90E-06;#N/A
9425;THAP9;2.90E-06;#N/A
9426;NAGA;2.89E-06;#N/A
9427;TPRN;2.89E-06;#N/A
9428;MPZ;2.89E-06;#N/A
9429;TSHZ1;2.89E-06;#N/A
9430;ABTB1;2.89E-06;#N/A
9431;ASB2;2.89E-06;#N/A
9432;MTMR6;2.89E-06;#N/A
9433;EPHX1;2.88E-06;#N/A
9434;PTGDS;2.88E-06;#N/A
9435;CANT1;2.88E-06;x
9436;RXFP2;2.88E-06;#N/A
9437;GMDS;2.88E-06;#N/A
9438;CC2D1A;2.88E-06;#N/A
9439;PLEKHO1;2.88E-06;#N/A
9440;NRGN;2.87E-06;#N/A
9441;IFI27;2.87E-06;#N/A
9442;MICALL1;2.87E-06;#N/A
9443;TPD52;2.87E-06;#N/A
9444;CLIC2;2.87E-06;#N/A
9445;PPME1;2.87E-06;#N/A
9446;URM1;2.87E-06;#N/A
9447;LHX8;2.87E-06;#N/A
9448;PARG;2.86E-06;#N/A
9449;PGRMC2;2.86E-06;#N/A
9450;PHKA1;2.86E-06;#N/A
9451;AKIRIN2;2.86E-06;#N/A
9452;ABCA4;2.86E-06;#N/A
9453;PTPA;2.86E-06;#N/A
9454;CDKL2;2.86E-06;#N/A
9455;CAST;2.86E-06;#N/A
9456;QDPR;2.86E-06;#N/A
9457;CSRP2;2.86E-06;#N/A
9458;PGP;2.86E-06;#N/A
9459;COBL;2.85E-06;#N/A
9460;MARS2;2.85E-06;#N/A
9461;HSD17B12;2.85E-06;#N/A
9462;ZNF518B;2.85E-06;#N/A
9463;MMADHC;2.85E-06;#N/A
9464;NANS;2.85E-06;#N/A
9465;SEPSECS;2.85E-06;#N/A
9466;ZBTB47;2.85E-06;#N/A
9467;SLAMF7;2.85E-06;#N/A
9468;PTCD2;2.85E-06;#N/A
9469;NECAP1;2.85E-06;#N/A
9470;STT3B;2.84E-06;#N/A
9471;FAM13A;2.84E-06;#N/A
9472;TRPM4;2.84E-06;#N/A
9473;RHAG;2.84E-06;#N/A
9474;RAVER1;2.84E-06;#N/A
9475;SOWAHC;2.83E-06;#N/A
9476;EDAR;2.83E-06;#N/A
9477;TPD52L1;2.83E-06;#N/A
9478;MYL6B;2.83E-06;#N/A
9479;TRIM6;2.83E-06;#N/A
9480;ZNF296;2.83E-06;#N/A
9481;AVPI1;2.83E-06;#N/A
9482;MRPL2;2.83E-06;#N/A
9483;SENP8;2.83E-06;#N/A
9484;GOSR2;2.83E-06;#N/A
9485;OVCA2;2.82E-06;#N/A
9486;DCTD;2.82E-06;#N/A
9487;SAMM50;2.82E-06;#N/A
9488;SLC35G2;2.82E-06;#N/A
9489;MAGEE1;2.82E-06;#N/A
9490;ATP5MC2;2.82E-06;#N/A
9491;TAS2R7;2.82E-06;#N/A
9492;STX8;2.82E-06;#N/A
9493;MKS1;2.82E-06;#N/A
9494;CHRAC1;2.82E-06;#N/A
9495;RPE;2.82E-06;#N/A
9496;LPAR2;2.81E-06;#N/A
9497;GPRASP1;2.81E-06;#N/A
9498;FAM136A;2.81E-06;#N/A
9499;SHTN1;2.81E-06;#N/A
9500;MAP1LC3B2;2.81E-06;#N/A
9501;PIGB;2.81E-06;#N/A
9502;DGAT1;2.81E-06;#N/A
9503;PAK1IP1;2.81E-06;#N/A
9504;GALC;2.81E-06;#N/A
9505;SEC16B;2.80E-06;#N/A
9506;ACADS;2.80E-06;#N/A
9507;AK4;2.80E-06;#N/A
9508;MRPL1;2.80E-06;#N/A
9509;APRT;2.80E-06;#N/A
9510;SV2B;2.80E-06;#N/A
9511;TJAP1;2.80E-06;#N/A
9512;TRAPPC3;2.80E-06;#N/A
9513;OXCT2;2.80E-06;#N/A
9514;WDR19;2.80E-06;#N/A
9515;HSD17B14;2.79E-06;#N/A
9516;PTCRA;2.79E-06;#N/A
9517;COX4I2;2.79E-06;#N/A
9518;RNF139;2.79E-06;#N/A
9519;GLCE;2.79E-06;#N/A
9520;MYO1E;2.79E-06;#N/A
9521;COQ3;2.79E-06;#N/A
9522;ANKS3;2.78E-06;#N/A
9523;NUDT1;2.78E-06;#N/A
9524;CS;2.78E-06;#N/A
9525;PWWP2B;2.78E-06;#N/A
9526;GPBP1;2.78E-06;#N/A
9527;CKMT1A;2.78E-06;#N/A
9528;SLC35B2;2.78E-06;#N/A
9529;FUT9;2.77E-06;#N/A
9530;ISCU;2.77E-06;#N/A
9531;TST;2.77E-06;#N/A
9532;RALGPS2;2.77E-06;#N/A
9533;MOCS1;2.77E-06;#N/A
9534;MUL1;2.77E-06;#N/A
9535;TBCD;2.77E-06;#N/A
9536;TESK2;2.77E-06;#N/A
9537;SRR;2.77E-06;#N/A
9538;TOMM34;2.77E-06;#N/A
9539;FAM169A;2.76E-06;#N/A
9540;ZCCHC10;2.76E-06;#N/A
9541;SAT2;2.76E-06;#N/A
9542;GCGR;2.76E-06;#N/A
9543;ZNF592;2.76E-06;#N/A
9544;PLEKHG1;2.76E-06;#N/A
9545;TBKBP1;2.75E-06;#N/A
9546;RBPMS2;2.75E-06;#N/A
9547;GOT2;2.75E-06;#N/A
9548;NFXL1;2.75E-06;#N/A
9549;PPP1R3D;2.75E-06;#N/A
9550;SIGIRR;2.75E-06;#N/A
9551;TSC22D3;2.75E-06;#N/A
9552;COX15;2.75E-06;#N/A
9553;WASHC1;2.75E-06;#N/A
9554;PLAC8;2.75E-06;#N/A
9555;BTF3;2.74E-06;#N/A
9556;HMGN1;2.74E-06;#N/A
9557;DNALI1;2.74E-06;#N/A
9558;UMPS;2.74E-06;#N/A
9559;IFT88;2.73E-06;#N/A
9560;ICOSLG;2.73E-06;x
9561;PLP2;2.73E-06;#N/A
9562;MECR;2.73E-06;#N/A
9563;BLOC1S1;2.73E-06;#N/A
9564;P2RX6;2.73E-06;#N/A
9565;GMPR;2.73E-06;#N/A
9566;ALS2;2.73E-06;#N/A
9567;GALNT7;2.72E-06;#N/A
9568;MRPS9;2.72E-06;#N/A
9569;SH3BP5L;2.72E-06;#N/A
9570;GMEB2;2.72E-06;#N/A
9571;NFKBIZ;2.72E-06;#N/A
9572;CDKL5;2.72E-06;#N/A
9573;ANKRD23;2.72E-06;#N/A
9574;PIGH;2.72E-06;#N/A
9575;GANC;2.72E-06;#N/A
9576;PXK;2.72E-06;#N/A
9577;AANAT;2.72E-06;#N/A
9578;LCORL;2.72E-06;#N/A
9579;NADK;2.72E-06;x
9580;ABHD12;2.72E-06;#N/A
9581;CLCN5;2.72E-06;#N/A
9582;EPN3;2.71E-06;#N/A
9583;PILRB;2.71E-06;#N/A
9584;TSPAN14;2.71E-06;#N/A
9585;ZFAND6;2.71E-06;#N/A
9586;AKAP7;2.71E-06;#N/A
9587;FBXO10;2.71E-06;#N/A
9588;ALG10B;2.71E-06;#N/A
9589;ARHGAP27;2.71E-06;#N/A
9590;ZBTB22;2.70E-06;#N/A
9591;ZSCAN16;2.70E-06;#N/A
9592;DPP3;2.70E-06;#N/A
9593;FAM126A;2.70E-06;#N/A
9594;ATP8B1;2.70E-06;#N/A
9595;COQ6;2.70E-06;#N/A
9596;MRPL43;2.70E-06;#N/A
9597;HSPB7;2.70E-06;#N/A
9598;RDH14;2.70E-06;#N/A
9599;OTC;2.70E-06;#N/A
9600;ANXA3;2.70E-06;#N/A
9601;CYB5R1;2.69E-06;#N/A
9602;CABP5;2.69E-06;#N/A
9603;UBE2Z;2.69E-06;#N/A
9604;RAB18;2.69E-06;#N/A
9605;DRG1;2.69E-06;#N/A
9606;SLC22A18;2.69E-06;#N/A
9607;GGCT;2.69E-06;#N/A
9608;MYZAP;2.69E-06;#N/A
9609;BCHE;2.69E-06;#N/A
9610;HYI;2.68E-06;#N/A
9611;A2ML1;2.68E-06;#N/A
9612;PITPNC1;2.68E-06;#N/A
9613;C8G;2.68E-06;#N/A
9614;C18orf54;2.68E-06;#N/A
9615;FGD5;2.68E-06;#N/A
9616;PIWIL4;2.68E-06;#N/A
9617;TBC1D8;2.68E-06;#N/A
9618;ADAM19;2.68E-06;#N/A
9619;RPH3AL;2.68E-06;#N/A
9620;SV2C;2.68E-06;#N/A
9621;IP6K1;2.67E-06;#N/A
