No.;Gene name;Oncogene or Tumor Suppresson gene
2757;RFX3;#N/A
2758;SLC9A3R1;#N/A
2759;ARF6;#N/A
2760;ZGPAT;#N/A
2761;SUPT5H;#N/A
2762;SPTBN1;#N/A
2763;TXNRD1;#N/A
2764;RPS27;#N/A
2765;EDA;#N/A
2766;ACTN4;#N/A
2767;CCNC;#N/A
2768;SH3GL3;#N/A
2769;HNRNPH1;#N/A
2770;FCRL4;#N/A
2771;POLL;#N/A
2772;WDR24;#N/A
2773;MYH1;#N/A
2774;ANKRD40;#N/A
2775;ARFGAP1;#N/A
2776;RHOXF2;#N/A
2777;DNAJC12;#N/A
2778;S100A2;#N/A
2779;WWP1;x
2780;RAB5A;#N/A
2781;DDX47;#N/A
2782;RPL9;#N/A
2783;MORF4L1;#N/A
2784;KPTN;#N/A
2785;UBD;#N/A
2786;MAP1LC3B;#N/A
2787;SRGN;#N/A
2788;GNB3;#N/A
2789;ANKAR;#N/A
2790;FOXL2;x
2791;ANKRD1;#N/A
2792;SIRT7;#N/A
2793;PGK1;#N/A
2794;MLST8;#N/A
2795;NUTF2;#N/A
2796;BHLHB9;#N/A
2797;MFAP5;#N/A
2798;PAFAH1B3;#N/A
2799;ZNF471;#N/A
2800;MRPL1;#N/A
2801;TMED8;#N/A
2802;NRTN;#N/A
2803;PRR14;#N/A
2804;MFSD5;#N/A
2805;CSGALNACT2;#N/A
2806;YTHDC2;#N/A
2807;MRAP;#N/A
2808;CHMP3;#N/A
2809;PDCD1LG2;x
2810;NDUFB5;#N/A
2811;MIIP;#N/A
2812;SFXN4;#N/A
2813;UIMC1;#N/A
2814;MYOZ3;#N/A
2815;FBLN1;#N/A
2816;NIPSNAP1;#N/A
2817;RNASEH2A;x
2818;SEL1L;#N/A
2819;FYTTD1;#N/A
2820;COL7A1;#N/A
2821;FSD1;#N/A
2822;LDB1;#N/A
2823;ZFYVE16;#N/A
2824;GABARAPL1;#N/A
2825;SCO1;#N/A
2826;FASTKD2;#N/A
2827;MRPS33;#N/A
2828;ATP5PF;#N/A
2829;CHST8;#N/A
2830;CNOT2;#N/A
2831;DAB1;#N/A
2832;DPEP2;#N/A
2833;PMPCA;#N/A
2834;IL1A;#N/A
2835;SULT2A1;#N/A
2836;DMWD;#N/A
2837;RGS18;#N/A
2838;TSPAN17;#N/A
2839;ANKRD49;#N/A
2840;SLC25A11;#N/A
2841;AKR1C3;#N/A
2842;MSN;#N/A
2843;DHPS;#N/A
2844;MEF2B;x
2845;VPS16;#N/A
2846;DIP2B;#N/A
2847;EXOC8;#N/A
2848;RCN3;#N/A
2849;EIF3E;#N/A
2850;OGDH;#N/A
2851;RPS5;#N/A
2852;OSBPL1A;#N/A
2853;STAU1;#N/A
2854;LZTFL1;#N/A
2855;CSTA;#N/A
2856;NDUFB4;#N/A
2857;CHRNG;#N/A
2858;PNMA1;#N/A
2859;ANTXR1;#N/A
2860;REEP5;#N/A
2861;CTTN;#N/A
2862;P4HB;#N/A
2863;SERPINB13;#N/A
2864;TARS1;#N/A
2865;LGALS1;#N/A
2866;SMURF1;#N/A
2867;FGF10;x
2868;FBXO7;#N/A
2869;ING3;#N/A
2870;DDX42;#N/A
2871;CDK2AP1;#N/A
2872;XPC;x
2873;SLC39A14;#N/A
2874;NUMA1;#N/A
2875;JAKMIP1;#N/A
2876;FABP3;#N/A
2877;SZT2;#N/A
2878;FCGR3A;#N/A
2879;VPS54;#N/A
2880;PIAS4;#N/A
2881;TUBGCP6;#N/A
2882;HRG;#N/A
2883;RYBP;x
2884;NF2;x
2885;AHSG;#N/A
2886;TRIB3;x
2887;EXOC1;#N/A
2888;PAX6;#N/A
2889;RPS4X;#N/A
2890;CYP1A1;#N/A
2891;NMRK2;#N/A
2892;BAG5;#N/A
2893;PRPSAP1;#N/A
2894;GNG2;#N/A
2895;COG3;#N/A
2896;TYK2;x
2897;MMP10;#N/A
2898;EFEMP2;#N/A
2899;ISLR;#N/A
2900;TRIM63;#N/A
2901;RAD21;x
2902;GDA;#N/A
2903;CHAF1A;#N/A
2904;MAP2K4;x
2905;MBTPS2;#N/A
2906;PSMB3;#N/A
2907;LCOR;#N/A
2908;RPL7;#N/A
2909;PCGF5;#N/A
2910;BMP2;#N/A
2911;KIF2C;#N/A
2912;ZNF707;#N/A
2913;ECPAS;#N/A
2914;AKR1C1;#N/A
2915;RBM7;#N/A
2916;KRT75;#N/A
2917;NPHS1;#N/A
2918;ZW10;#N/A
2919;AP2B1;#N/A
2920;KPRP;#N/A
2921;IPO9;#N/A
2922;TMED10;#N/A
2923;NDUFAB1;#N/A
2924;COPB2;#N/A
2925;HP;#N/A
2926;CASP3;#N/A
2927;GZMB;#N/A
2928;ISL2;#N/A
2929;OS9;#N/A
2930;POLR1A;#N/A
2931;PDIA6;#N/A
2932;LRSAM1;#N/A
2933;PCGF1;#N/A
2934;PIAS2;#N/A
2935;EMILIN1;#N/A
2936;NUP133;#N/A
2937;NUBPL;#N/A
2938;ATP2B2;#N/A
2939;RABL2A;#N/A
2940;CHEK1;x
2941;GSN;#N/A
2942;OBSL1;#N/A
2943;SELENOO;#N/A
2944;SRSF2;#N/A
2945;RGS5;#N/A
2946;MIB2;#N/A
2947;GDI1;#N/A
2948;GRIK1;#N/A
2949;CLIP1;#N/A
2950;CCDC88A;#N/A
2951;PFN1;#N/A
2952;TUBB2B;#N/A
2953;MRPS15;#N/A
2954;GRIN2B;#N/A
2955;MYO5A;x
2956;MRPL39;#N/A
2957;RNF123;#N/A
2958;MBIP;#N/A
2959;DBF4B;#N/A
2960;E4F1;#N/A
2961;RAB14;#N/A
2962;MOK;#N/A
2963;FAM114A2;#N/A
2964;CXCR5;#N/A
2965;NR2F6;#N/A
2966;OGDHL;#N/A
2967;ATP5MG;#N/A
2968;KRTAP10-1;#N/A
2969;FOXA1;x
2970;CEP44;#N/A
2971;VASP;#N/A
2972;SNRPG;#N/A
2973;CHCHD2;#N/A
2974;TUBGCP4;#N/A
2975;TGFBRAP1;#N/A
2976;ADAR;#N/A
2977;PHF12;#N/A
2978;THBS1;#N/A
2979;ALPP;#N/A
2980;BMI1;#N/A
2981;CLINT1;#N/A
2982;GIT1;#N/A
2983;RAB3A;#N/A
2984;CPNE7;#N/A
2985;CLSPN;#N/A
2986;PRMT3;#N/A
2987;DAP3;#N/A
2988;CBFA2T2;#N/A
2989;MZT2A;#N/A
2990;ACACB;#N/A
2991;BRD8;#N/A
2992;STX5;#N/A
2993;HNRNPC;#N/A
2994;EXOSC8;#N/A
2995;ACLY;#N/A
2996;PKM;#N/A
2997;SF3B3;#N/A
2998;USF1;#N/A
2999;SMARCE1;x
3000;AICDA;#N/A
3001;VCL;#N/A
3002;PARD3;#N/A
3003;LMO2;x
3004;RIPK2;#N/A
3005;H3C15;#N/A
3006;CDK7;#N/A
3007;CD4;#N/A
3008;ERI3;#N/A
3009;MTM1;#N/A
3010;GABRE;#N/A
3011;CAPNS1;#N/A
3012;SMAD7;#N/A
3013;EXOC7;#N/A
3014;HLA-DRA;#N/A
3015;QTRT1;#N/A
3016;HAND2;#N/A
3017;MED4;#N/A
3018;ZNF189;#N/A
3019;PROS1;#N/A
3020;SNAP29;#N/A
3021;KDM6A;x
3022;FOXC1;#N/A
3023;FOXH1;#N/A
3024;ARNT;#N/A
3025;DCTN1;#N/A
3026;PPP2R2A;x
3027;LAP3;#N/A
3028;CEBPB;#N/A
3029;CDON;#N/A
3030;KLHL11;#N/A
3031;SEH1L;#N/A
3032;FBLN2;#N/A
3033;NDUFA4;#N/A
3034;DCAF12;#N/A
3035;SRF;#N/A
3036;SNAP23;#N/A
3037;PDE2A;#N/A
3038;RHOC;#N/A
3039;CABP2;#N/A
3040;DNMT1;x
3041;CASR;x
3042;PSMC6;#N/A
3043;CDKN1B;x
3044;RAD51AP1;#N/A
3045;TECR;#N/A
3046;NPEPPS;#N/A
3047;DDX20;#N/A
3048;RPS23;#N/A
3049;DIS3L;#N/A
3050;NPR1;#N/A
3051;TMEM67;#N/A
3052;ATF3;#N/A
3053;ELSPBP1;#N/A
3054;TRIM32;#N/A
3055;ZBTB33;#N/A
3056;VPS4A;#N/A
3057;SLC24A1;#N/A
3058;MCM3;#N/A
3059;ACBD5;#N/A
3060;COPS7A;#N/A
3061;PHYH;#N/A
3062;VPS28;#N/A
3063;DSG2;#N/A
3064;MARK3;#N/A
3065;HCN1;#N/A
3066;SNRNP48;#N/A
3067;LDHD;#N/A
3068;XPOT;#N/A
3069;TTC33;#N/A
3070;FMR1;#N/A
3071;EGLN1;#N/A
3072;LRP12;#N/A
3073;TANK;#N/A
3074;RNF14;#N/A
3075;CEBPA;x
3076;ACAT1;#N/A
3077;PRKAR2B;#N/A
3078;MDH2;#N/A
3079;ITGAV;#N/A
3080;PARD3B;#N/A
3081;UBE2L3;#N/A
3082;CBX2;#N/A
3083;CD47;#N/A
3084;RBM8A;#N/A
3085;ATP2B3;#N/A
3086;DIP2A;#N/A
3087;RBFOX2;#N/A
3088;SIRT2;#N/A
3089;FCF1;#N/A
3090;FMN2;#N/A
3091;POLI;#N/A
3092;HOXC13;#N/A
3093;DDX6;#N/A
3094;LIG4;#N/A
3095;PARD6A;#N/A
3096;MRPL15;#N/A
3097;S100A7;#N/A
3098;RAB11A;#N/A
3099;KIR3DS1;#N/A
3100;SPOP;x
3101;TMEM161A;#N/A
3102;LATS2;x
3103;CDT1;#N/A
3104;MED17;#N/A
3105;HSPG2;#N/A
3106;DZIP3;#N/A
3107;DHX8;#N/A
3108;ATP6V0B;#N/A
3109;SSTR5;#N/A
3110;ITIH1;#N/A
3111;LRRC40;#N/A
3112;SERPINA1;#N/A
3113;PRMT2;#N/A
3114;DCC;#N/A
3115;ORC6;#N/A
3116;UBE2W;#N/A
3117;RAB8A;#N/A
3118;ARMC1;#N/A
3119;IFIT2;#N/A
3120;FAM120A;#N/A
3121;FIP1L1;#N/A
3122;TMSB10;#N/A
3123;MRPL43;#N/A
3124;FASN;#N/A
3125;STK25;#N/A
3126;PSMB9;#N/A
3127;AKR1C2;#N/A
3128;KIFAP3;#N/A
3129;APOE;#N/A
3130;HDAC7;x
3131;FNTB;#N/A
3132;PNOC;#N/A
3133;CYLD;x
3134;MED7;#N/A
3135;RPL26L1;#N/A
3136;PTGDR;#N/A
3137;SFPQ;#N/A
3138;ERLIN1;#N/A
3139;FAM135A;#N/A
3140;OPRM1;#N/A
3141;KDM1B;#N/A
3142;MAPK8IP2;#N/A
3143;NDUFS2;#N/A
3144;USP4;#N/A
3145;BTG1;x
3146;KIAA0930;#N/A
3147;BAG1;#N/A
3148;PRKACB;#N/A
3149;ZNF136;#N/A
3150;HBA1;#N/A
3151;SNAI1;#N/A
3152;GNAS;x
3153;RHOG;#N/A
3154;NELFCD;#N/A
3155;C1QTNF6;#N/A
3156;MBD1;#N/A
3157;MCC;#N/A
3158;RPRD1A;#N/A
3159;CDC45;#N/A
3160;HNRNPL;#N/A
3161;RPTOR;x
3162;ATF4;#N/A
3163;PIGK;#N/A
3164;RTEL1;x
3165;WBP1;#N/A
3166;RPL39;#N/A
3167;SPIN3;#N/A
3168;TEX11;#N/A
3169;TNFRSF10B;#N/A
3170;PSMD6;#N/A
3171;OAZ1;#N/A
3172;TK1;#N/A
3173;MAP2K1;x
3174;AAK1;#N/A
3175;TOX4;#N/A
3176;ZNF396;#N/A
3177;PTP4A3;#N/A
3178;LRP6;x
3179;EPRS1;#N/A
3180;LRIG2;#N/A
3181;ETV7;#N/A
3182;COMMD7;#N/A
3183;CMTM5;#N/A
3184;UGGT1;#N/A
3185;KIF22;#N/A
3186;APOA2;#N/A
3187;PRKD3;#N/A
3188;VDAC3;#N/A
3189;TPM3;#N/A
3190;MSL1;#N/A
3191;GALNT4;#N/A
3192;WDR77;#N/A
3193;HSD17B4;#N/A
3194;NDUFV3;#N/A
3195;FHL3;#N/A
3196;GRIK3;#N/A
3197;NAP1L1;#N/A
3198;SPG7;#N/A
3199;MEOX2;#N/A
3200;VDR;#N/A
3201;EIF4E;x
3202;IL22RA2;#N/A
3203;ATP2A2;#N/A
3204;STAT5A;x
3205;DSG3;#N/A
3206;ATP2A1;#N/A
3207;HECW2;#N/A
3208;USP49;#N/A
3209;TBCB;#N/A
3210;SWSAP1;#N/A
3211;STXBP1;#N/A
3212;GNAO1;#N/A
3213;GEMIN7;#N/A
3214;MED21;#N/A
3215;SIK2;#N/A
3216;IGFLR1;#N/A
3217;SCARA3;#N/A
3218;CAPZB;#N/A
3219;KCND2;#N/A
3220;ZNF397;#N/A
3221;IFNA5;#N/A
3222;SEC13;#N/A
3223;SLC25A6;#N/A
3224;SNCB;#N/A
3225;AHR;#N/A
3226;DCTN2;#N/A
3227;DCAF17;#N/A
3228;TAT;#N/A
3229;ACAD9;#N/A
3230;PTBP2;#N/A
3231;HNRNPDL;#N/A
3232;RASSF9;#N/A
3233;FANCL;x
3234;HMGCR;#N/A
3235;UBL4A;#N/A
3236;S100A11;#N/A
3237;BCR;x
3238;GORASP2;#N/A
3239;CBWD1;#N/A
3240;VPS26B;#N/A
3241;F13B;#N/A
3242;GOT1;#N/A
3243;GINS1;#N/A
3244;MOV10;#N/A
3245;ACOT11;#N/A
3246;RPAP1;#N/A
3247;NPHP1;#N/A
3248;MYH2;#N/A
3249;PFDN2;#N/A
3250;UBA2;#N/A
3251;RNF13;#N/A
3252;DNM2;x
3253;XRCC1;x
3254;USP42;#N/A
3255;S100A10;#N/A
3256;GANAB;#N/A
3257;CNST;#N/A
3258;TRAF5;x
3259;PLK2;#N/A
3260;PTPRZ1;#N/A
3261;MAGEA10;#N/A
3262;NPTX1;#N/A
3263;ITPR3;#N/A
3264;RGS2;#N/A
3265;DDX58;#N/A
3266;OPHN1;#N/A
3267;CD93;#N/A
3268;KLC2;#N/A
3269;DNHD1;#N/A
3270;BNIP1;#N/A
3271;OR10H3;#N/A
3272;L3MBTL2;#N/A
3273;LYAR;#N/A
3274;ZNF490;#N/A
3275;DBNL;#N/A
3276;MCAT;#N/A
3277;GCSH;#N/A
3278;RAB27A;#N/A
3279;GSTM3;#N/A
3280;DSC3;#N/A
3281;UQCRC1;#N/A
3282;RAB3IP;#N/A
3283;DTL;#N/A
3284;TRPV5;#N/A
3285;CCNDBP1;#N/A
3286;COL4A1;#N/A
3287;EIF3I;#N/A
3288;ETS1;x
3289;ANXA1;#N/A
3290;FHL1;#N/A
3291;ALKBH2;#N/A
3292;ADD1;#N/A
3293;WSB1;#N/A
3294;SUPT7L;#N/A
3295;SS18L2;#N/A
3296;KCNAB3;#N/A
3297;TARBP1;#N/A
3298;VEGFA;x
3299;ACTR3;#N/A
3300;CCRL2;#N/A
3301;FEN1;#N/A
3302;CTU2;#N/A
3303;HMGCS1;#N/A
3304;PPT1;#N/A
3305;ATP1A1;x
3306;EEF2;#N/A
3307;NONO;#N/A
3308;PCGF6;#N/A
3309;SLC9A4;#N/A
3310;RET;x
3311;KRT85;#N/A
3312;ARF5;#N/A
3313;RALA;#N/A
3314;SOX2;x
3315;RFPL4B;#N/A
3316;FOXO3;#N/A
3317;FBXO8;#N/A
3318;CLASP1;#N/A
3319;PSMA6;#N/A
3320;EPHA2;#N/A
3321;HEPACAM2;#N/A
3322;OSGIN1;#N/A
3323;ZNF653;#N/A
3324;DPCD;#N/A
3325;SNX1;#N/A
3326;B3GALNT1;#N/A
3327;TAF1B;#N/A
3328;FAT3;#N/A
3329;TSC2;x
3330;MMS19;#N/A
3331;IL1RAP;#N/A
3332;HK3;#N/A
3333;NDUFA1;#N/A
3334;PSMD1;#N/A
3335;DDIT3;#N/A
3336;RP2;#N/A
3337;CAD;x
3338;PPP2R2B;#N/A
3339;CDK18;#N/A
3340;PDE12;#N/A
3341;STRADA;#N/A
3342;LPIN2;#N/A
3343;ASGR2;#N/A
3344;TIRAP;#N/A
3345;CCM2;#N/A
3346;S100B;#N/A
3347;OCRL;#N/A
3348;MRPL38;#N/A
3349;B9D2;#N/A
3350;CHORDC1;#N/A
3351;RPN1;#N/A
3352;CDK6;x
3353;CD44;#N/A
3354;FADD;#N/A
3355;DAPK1;#N/A
3356;ERBB4;x
3357;TRIM29;#N/A
3358;MED24;#N/A
3359;PGGT1B;#N/A
3360;MPPED2;#N/A
3361;CREB3L3;#N/A
3362;HDAC10;#N/A
3363;SLC30A10;#N/A
3364;CCNA1;#N/A
3365;IKZF3;x
3366;GSTK1;#N/A
3367;CYP51A1;#N/A
3368;SEPTIN4;#N/A
3369;USP10;#N/A
3370;RCN1;#N/A
3371;ZNF569;#N/A
3372;NDEL1;#N/A
3373;CHST15;#N/A
3374;GRM1;#N/A
3375;BTN3A2;#N/A
3376;SPAG9;#N/A
3377;C1orf122;#N/A
3378;MORN2;#N/A
3379;ZNF408;#N/A
3380;CAPZA1;#N/A
3381;VTN;#N/A
3382;C18orf21;#N/A
3383;CRAMP1;#N/A
3384;MT-ND1;#N/A
3385;SEPTIN10;#N/A
3386;MAP1A;#N/A
3387;ZEB1;#N/A
3388;PPP6C;x
3389;ACTR5;#N/A
3390;TUBB3;#N/A
3391;RPS9;#N/A
3392;UBQLN4;#N/A
3393;PDRG1;#N/A
3394;THAP1;#N/A
3395;PPP1R7;#N/A
3396;TLX1;x
3397;MFSD8;#N/A
3398;GGA1;#N/A
3399;BRF1;#N/A
3400;COPS3;#N/A
3401;MAVS;#N/A
3402;HEPHL1;#N/A
3403;VTA1;#N/A
3404;POLR3E;#N/A
3405;B3GNT3;#N/A
3406;KLB;#N/A
3407;IL12B;#N/A
3408;MAGT1;#N/A
3409;KDM5B;#N/A
3410;FAM20B;#N/A
3411;MTUS2;#N/A
3412;EEF1A2;#N/A
3413;KRT18;#N/A
3414;ATXN3;#N/A
3415;DNM1;#N/A
3416;RBM24;#N/A
3417;ELP1;#N/A
3418;GPX1;#N/A
3419;DCTN3;#N/A
3420;SOCS3;x
3421;KATNAL2;#N/A
3422;TRIM21;#N/A
3423;CASQ2;#N/A
3424;MAP1B;#N/A
3425;FNDC3A;#N/A
3426;DNAJA3;#N/A
3427;PLVAP;#N/A
3428;WDR37;#N/A
3429;GNGT1;#N/A
3430;CD300LF;#N/A
3431;FAAP100;#N/A
3432;SRRT;#N/A
3433;SSRP1;#N/A
3434;COPS4;#N/A
3435;NMD3;#N/A
3436;SERPINB11;#N/A
3437;CARD9;#N/A
3438;HCST;#N/A
3439;CARM1;#N/A
3440;CBY1;#N/A
3441;RAB34;#N/A
3442;IRAK2;#N/A
3443;APOL2;#N/A
3444;NOL8;#N/A
3445;FNIP1;#N/A
3446;UBXN6;#N/A
3447;PSMD8;#N/A
3448;LAMA4;#N/A
3449;FKBP6;#N/A
3450;MSL2;#N/A
3451;PLAT;#N/A
3452;CDCA3;#N/A
3453;HSPA1L;#N/A
3454;CNOT7;#N/A
3455;FOXR2;#N/A
3456;UGT1A10;#N/A
3457;KRT15;#N/A
3458;H3-3A;x
3459;RASSF1;#N/A
3460;TOMM20;#N/A
3461;CTNNA1;x
3462;BTBD1;#N/A
3463;FOXO1;x
3464;NUP54;#N/A
3465;SEC61A2;#N/A
3466;BRD1;#N/A
3467;MED19;#N/A
3468;TLN1;#N/A
3469;PPIB;#N/A
3470;ADAM19;#N/A
3471;MFSD3;#N/A
3472;MAFF;#N/A
3473;SERPINF1;#N/A
3474;MAST3;#N/A
3475;ARRDC1;#N/A
3476;MED10;#N/A
3477;UBA1;x
3478;IL20RB;#N/A
3479;ITGB3;#N/A
3480;HADHB;#N/A
3481;GPN1;#N/A
3482;DDI2;#N/A
3483;ENPP6;#N/A
3484;UQCRH;#N/A
3485;HPS3;#N/A
3486;RASSF8;#N/A
3487;RBAK;#N/A
3488;PPP5C;#N/A
3489;SLC7A7;#N/A
3490;SAFB2;#N/A
3491;CHEK2;x
3492;LILRA4;#N/A
3493;TAB1;#N/A
3494;DECR1;#N/A
3495;PKD2;#N/A
3496;SNRPE;#N/A
3497;CST3;#N/A
3498;TTC1;#N/A
3499;SNAI2;#N/A
3500;CEBPZ;#N/A
3501;WASF2;#N/A
3502;LMLN;#N/A
3503;SF3B2;x
3504;COX15;#N/A
3505;FAM172A;#N/A
3506;HSF2;#N/A
3507;FGF2;x
3508;CLK2;#N/A
3509;THOC5;#N/A
3510;C3;#N/A
3511;TMEM38A;#N/A
3512;CCDC137;#N/A
3513;DOHH;#N/A
3514;UQCR10;#N/A
3515;TMEM11;#N/A
3516;NFKBIB;#N/A
3517;PPIF;#N/A
3518;STMN2;#N/A
3519;STIP1;#N/A
3520;AKR1B10;#N/A
3521;DTX2;#N/A
3522;UBASH3B;#N/A
3523;REG1B;#N/A
3524;CSNK1D;#N/A
3525;RBM18;#N/A
3526;ITSN1;#N/A
3527;KRAS;x
3528;QRICH1;#N/A
3529;ZEB2;#N/A
3530;MRPS2;#N/A
3531;NUDCD3;#N/A
3532;FCGR1A;#N/A
3533;ECT2;#N/A
3534;USP36;#N/A
3535;PTGES3;#N/A
3536;TREX2;#N/A
3537;NDUFV1;#N/A
3538;ECHDC2;#N/A
3539;SNRPD3;#N/A
3540;YBEY;#N/A
3541;NLK;#N/A
3542;FLOT2;#N/A
3543;PES1;#N/A
3544;UBE2E3;#N/A
3545;DAPK3;#N/A
3546;VEZT;#N/A
3547;SFRP2;x
3548;LIG3;#N/A
3549;GLI1;x
3550;PTCD3;#N/A
3551;KLHL12;#N/A
3552;IGFL1;#N/A
3553;LASP1;#N/A
3554;BEND5;#N/A
3555;SNAP25;#N/A
3556;NLRP4;#N/A
3557;RPS12;#N/A
3558;RPL21;#N/A
3559;ABHD12B;#N/A
3560;GRIP1;#N/A
3561;NXT1;#N/A
3562;KLC3;#N/A
3563;C6orf226;#N/A
3564;NUDT8;#N/A
3565;SH3GLB1;#N/A
3566;IPO11;#N/A
3567;MAF1;#N/A
3568;ITGAX;#N/A
3569;RCC1;#N/A
3570;SPRY2;#N/A
3571;RNF7;#N/A
3572;GEMIN4;#N/A
3573;ATP2B4;#N/A
3574;MVP;#N/A
3575;IDH3A;#N/A
3576;PECAM1;#N/A
3577;RAD23A;#N/A
3578;TIMM10;#N/A
3579;D2HGDH;#N/A
3580;STAMBP;#N/A
3581;TSC22D1;#N/A
3582;ATP1B3;#N/A
3583;TMEM43;#N/A
3584;BAP1;x
3585;MAEL;#N/A
3586;KLHL3;#N/A
3587;SYMPK;#N/A
3588;HERC5;#N/A
3589;SGK1;x
3590;RASGRP3;#N/A
3591;FRS3;#N/A
3592;RSBN1L;#N/A
3593;CR2;#N/A
3594;PCMT1;#N/A
3595;SGMS2;#N/A
3596;MORF4L2;#N/A
3597;CD80;#N/A
3598;ZMYND8;#N/A
3599;IDH3B;#N/A
3600;UTS2B;#N/A
3601;UTS2R;#N/A
3602;CNGB1;#N/A
3603;ABCA4;#N/A
3604;GFRA3;#N/A
3605;ARTN;#N/A
3606;OLIG2;#N/A
3607;NKX2-2;#N/A
3608;RXFP4;#N/A
3609;RLN3;#N/A
3610;TSSK2;#N/A
3611;TSKS;#N/A
3612;CBLN3;#N/A
3613;CBLN1;#N/A
3614;BEX1;#N/A
3615;OMP;#N/A
3616;C4B;#N/A
3617;C2;#N/A
3618;NTNG1;#N/A
3619;LRRC4C;#N/A
3620;CLDN19;#N/A
3621;CLDN16;#N/A
3622;LCE3C;#N/A
3623;KRTAP10-5;#N/A
3624;GGT1;#N/A
3625;GGT2;#N/A
3626;PRAMEF5;#N/A
3627;PRAMEF4;#N/A
3628;FAM153B;#N/A
3629;FAM153A;#N/A
3630;GPX3;#N/A
3631;TP53I3;#N/A
3632;CLEC2A;#N/A
3633;KLRF2;#N/A
3634;SNRPD1;#N/A
3635;TRPC4;#N/A
3636;KIF21A;#N/A
3637;FLOT1;#N/A
3638;MLH3;x
3639;SUMO3;#N/A
3640;HOMER1;#N/A
3641;ZNF76;#N/A
3642;KLC4;#N/A
3643;SLC25A10;#N/A
3644;DVL1;#N/A
3645;CEBPG;#N/A
3646;SH3PXD2A;#N/A
3647;POTEF;#N/A
3648;C1QTNF2;#N/A
3649;EPHX1;#N/A
3650;SEC61B;#N/A
3651;CFP;#N/A
3652;PDCD10;#N/A
3653;GHR;#N/A
3654;HOXB5;#N/A
3655;HERC4;#N/A
3656;RAB2A;#N/A
3657;EIF2B1;x
3658;SNX2;#N/A
3659;PCSK6;#N/A
3660;IMPDH2;#N/A
3661;ATP6V1B1;#N/A
3662;SKA1;#N/A
3663;ERCC2;x
3664;ARPC3;#N/A
3665;SPATC1;#N/A
3666;GPHA2;#N/A
3667;SARS1;#N/A
3668;OCIAD1;#N/A
3669;TSEN54;#N/A
3670;MRPS35;#N/A
3671;PRDX2;#N/A
3672;MED29;#N/A
3673;GBF1;#N/A
3674;PPARA;#N/A
3675;CALU;#N/A
3676;BCL2L11;x
3677;TUBB2A;#N/A
3678;GALC;#N/A
3679;PSMB5;#N/A
3680;NFE2L2;x
3681;TRA2B;#N/A
3682;GPS2;x
3683;LYST;#N/A
3684;LARP4;#N/A
3685;SPDYA;#N/A
3686;PLTP;#N/A
3687;MIPEP;#N/A
3688;FBXW8;#N/A
3689;ECEL1;#N/A
3690;VARS1;#N/A
3691;PSMD10;#N/A
3692;ALG10B;#N/A
3693;CDK11A;#N/A
3694;SDHD;x
3695;EIF3H;#N/A
3696;ATPAF2;#N/A
3697;TFIP11;#N/A
3698;EPB42;#N/A
3699;H2AC4;#N/A
3700;LARS2;#N/A
3701;AIPL1;#N/A
3702;MAFA;#N/A
3703;HNF4A;#N/A
3704;JMJD4;#N/A
3705;KLHDC4;#N/A
3706;SEMG1;#N/A
3707;LBR;#N/A
3708;NFS1;#N/A
3709;WEE1;#N/A
3710;ITM2B;#N/A
3711;IMP3;#N/A
3712;RAB11FIP2;#N/A
3713;DERL2;#N/A
3714;ORAI3;#N/A
3715;IFT20;#N/A
3716;PGP;#N/A
3717;SH3GL2;#N/A
3718;NGFR;#N/A
3719;XIRP1;#N/A
3720;HERC3;#N/A
3721;PDHB;#N/A
3722;TNPO3;#N/A
3723;SOAT1;#N/A
3724;HLA-F;#N/A
3725;KIF7;#N/A
3726;STX6;#N/A
3727;SUFU;x
3728;VAMP4;#N/A
3729;LDLR;#N/A
3730;RAP1B;#N/A
3731;DDB2;x
3732;NR0B2;#N/A
3733;DSP;#N/A
3734;NDUFS4;#N/A
3735;ALPG;#N/A
3736;HBB;#N/A
3737;EEF1D;#N/A
3738;APOC3;#N/A
3739;MIS12;#N/A
3740;TNNI3;#N/A
3741;ASF1A;#N/A
3742;SMTN;#N/A
3743;CCDC33;#N/A
3744;NSF;#N/A
3745;ALPI;#N/A
3746;GFOD1;#N/A
3747;TARBP2;#N/A
3748;IGFBP3;#N/A
3749;FOXP1;x
3750;TCF19;#N/A
3751;OAS3;#N/A
3752;SIK3;#N/A
3753;MYO9B;#N/A
3754;MRPL53;#N/A
3755;MDM1;#N/A
3756;SLC9A3;#N/A
3757;CCL21;#N/A
3758;PIGU;#N/A
3759;ZBED1;#N/A
3760;ANK1;#N/A
3761;EPSTI1;#N/A
3762;AASDHPPT;#N/A
3763;MKNK2;#N/A
3764;ISCA1;#N/A
3765;LIN7A;#N/A
3766;UBTF;x
3767;MCAM;#N/A
3768;NFKBIE;#N/A
3769;FGF1;x
3770;PRDX3;#N/A
3771;FGF5;x
3772;CRYGB;#N/A
3773;GADD45G;#N/A
3774;NEDD9;#N/A
3775;AMBRA1;#N/A
3776;ZRSR2;#N/A
3777;KLRK1;#N/A
3778;ATP6V1C2;#N/A
3779;DKK1;#N/A
3780;ING5;#N/A
3781;TRAF4;#N/A
3782;CNTN1;#N/A
3783;PSMD3;#N/A
3784;THOC7;#N/A
3785;ZCCHC8;#N/A
3786;PCNP;#N/A
3787;RUFY3;#N/A
3788;RAP1A;#N/A
3789;CS;#N/A
