No.;Gene name;Oncogene or Tumor Suppresson gene
2959;TMCO3;#N/A
2960;TFEC;#N/A
2961;ING4;#N/A
2962;PIK3R5;#N/A
2963;SNX9;#N/A
2964;BRD2;#N/A
2965;CTSB;#N/A
2966;PLD1;#N/A
2967;TMPRSS11A;#N/A
2968;TUBB1;#N/A
2969;DNAJB4;#N/A
2970;NFATC2;#N/A
2971;UBAC1;#N/A
2972;AP4M1;#N/A
2973;TCF20;#N/A
2974;TRAPPC11;#N/A
2975;NBN;x
2976;EMILIN1;#N/A
2977;SETD1A;x
2978;EIF3G;#N/A
2979;IRF1;x
2980;SPECC1L;#N/A
2981;U2AF1;x
2982;RMND5A;#N/A
2983;TSSK1B;#N/A
2984;DPP4;#N/A
2985;SCFD1;#N/A
2986;KPNA6;#N/A
2987;ZNF687;#N/A
2988;BBS4;#N/A
2989;RAD51D;x
2990;EXOSC7;#N/A
2991;MAFB;x
2992;FAM189B;#N/A
2993;IGHG1;#N/A
2994;TOMM20;#N/A
2995;PRKAG1;#N/A
2996;DDX47;#N/A
2997;PABPC4;#N/A
2998;POLD1;x
2999;KIFC3;#N/A
3000;BAZ1B;#N/A
3001;LATS2;x
3002;DHX8;#N/A
3003;PTF1A;#N/A
3004;CBR1;#N/A
3005;BRIP1;x
3006;CDKN2AIP;#N/A
3007;AHSA1;#N/A
3008;CNTNAP3;#N/A
3009;LRP8;#N/A
3010;PKN3;#N/A
3011;MRPS34;#N/A
3012;SPEN;x
3013;GTF2H1;#N/A
3014;CD3D;#N/A
3015;HADHA;#N/A
3016;NEUROD1;#N/A
3017;ARHGEF2;#N/A
3018;SPG7;#N/A
3019;PTCD3;#N/A
3020;RDH12;#N/A
3021;NANOS2;#N/A
3022;RPL7A;#N/A
3023;FSHB;#N/A
3024;POLR2L;#N/A
3025;PAWR;#N/A
3026;LDHA;#N/A
3027;ERC1;x
3028;PNKP;#N/A
3029;MYH10;#N/A
3030;DRD2;#N/A
3031;ZBED1;#N/A
3032;IFT172;#N/A
3033;STOML2;#N/A
3034;NDUFV2;#N/A
3035;ATXN2;x
3036;COL6A2;#N/A
3037;FSTL1;x
3038;KIF20B;#N/A
3039;NDUFB8;#N/A
3040;AMOTL2;#N/A
3041;CCDC40;#N/A
3042;NDUFA4;#N/A
3043;NFRKB;#N/A
3044;GOLGB1;#N/A
3045;USP46;#N/A
3046;CNTROB;#N/A
3047;AHCYL2;#N/A
3048;UBE2T;#N/A
3049;EP400;x
3050;PCGF1;#N/A
3051;OR5F1;#N/A
3052;ZNHIT1;#N/A
3053;CEP70;#N/A
3054;MPDZ;#N/A
3055;KIF6;#N/A
3056;SLC25A13;#N/A
3057;LDB1;#N/A
3058;MEF2C;x
3059;GAPVD1;#N/A
3060;SND1;#N/A
3061;HNRNPR;#N/A
3062;MED20;#N/A
3063;RPS6KA5;#N/A
3064;WWC1;#N/A
3065;EGR1;x
3066;POLRMT;#N/A
3067;PKP2;#N/A
3068;FBXO28;#N/A
3069;COPS8;#N/A
3070;ATP4A;#N/A
3071;LSM7;#N/A
3072;ADNP;#N/A
3073;XRN2;#N/A
3074;CD9;#N/A
3075;MYH11;x
3076;CDC45;#N/A
3077;SART1;#N/A
3078;TCL1B;x
3079;LTF;#N/A
3080;PSMF1;#N/A
3081;PDIA6;#N/A
3082;INTS7;#N/A
3083;CRTAM;#N/A
3084;TACC1;#N/A
3085;HEATR5B;#N/A
3086;MRPL12;#N/A
3087;COG5;#N/A
3088;IPO13;#N/A
3089;XPC;x
3090;B4GALT3;#N/A
3091;TAF11;#N/A
3092;YOD1;#N/A
3093;GNA12;x
3094;APBB2;#N/A
3095;CA4;#N/A
3096;KRT1;#N/A
3097;WDR44;#N/A
3098;PHLPP1;x
3099;SPN;#N/A
3100;CDK11A;#N/A
3101;MCMBP;#N/A
3102;EPB42;#N/A
3103;KHSRP;#N/A
3104;EIF2B4;#N/A
3105;RBM14;#N/A
3106;ATG7;#N/A
3107;LIMK2;#N/A
3108;NDUFV3;#N/A
3109;MEAF6;#N/A
3110;POLE;x
3111;RFC2;#N/A
3112;NDUFAF1;#N/A
3113;PLIN1;#N/A
3114;AKAP5;#N/A
3115;MIOS;#N/A
3116;LMO2;x
3117;CNOT7;#N/A
3118;LRP5;x
3119;ZYX;#N/A
3120;TNIK;#N/A
3121;ZFP14;#N/A
3122;H2BC21;#N/A
3123;VAMP3;#N/A
3124;EXOSC8;#N/A
3125;JAM2;#N/A
3126;SF1;#N/A
3127;CPVL;#N/A
3128;PEX14;#N/A
3129;TRMT61B;#N/A
3130;NDUFAF3;#N/A
3131;TFPT;#N/A
3132;S100A4;#N/A
3133;MAP2K2;x
3134;STN1;#N/A
3135;TRAPPC9;#N/A
3136;ATF3;#N/A
3137;NOS1AP;#N/A
3138;SLA;#N/A
3139;ZMYND19;#N/A
3140;BCL7C;#N/A
3141;EMX2;#N/A
3142;BSCL2;#N/A
3143;S100A8;#N/A
3144;EPAS1;#N/A
3145;FAAP100;#N/A
3146;EXOSC3;#N/A
3147;MED25;#N/A
3148;PPP6R3;#N/A
3149;TOR1AIP1;#N/A
3150;SEPTIN7;#N/A
3151;TM2D3;#N/A
3152;GLRX3;#N/A
3153;KRIT1;#N/A
3154;ALDH3A2;#N/A
3155;COPB2;#N/A
3156;LMX1B;#N/A
3157;MTBP;#N/A
3158;RAP1A;#N/A
3159;P4HA1;#N/A
3160;NKX6-1;#N/A
3161;PCGF2;#N/A
3162;PSG9;#N/A
3163;NPPB;#N/A
3164;SH2B3;x
3165;MRPL38;#N/A
3166;UBE2K;#N/A
3167;POU2F2;x
3168;HYPK;#N/A
3169;JOSD2;#N/A
3170;STRN4;#N/A
3171;AIMP2;#N/A
3172;USP21;#N/A
3173;HACE1;#N/A
3174;PGAM5;#N/A
3175;TRAIP;#N/A
3176;MED8;#N/A
3177;ORC6;#N/A
3178;CD59;#N/A
3179;MID1;#N/A
3180;PHGDH;#N/A
3181;PRICKLE3;#N/A
3182;BAK1;#N/A
3183;RNF123;#N/A
3184;POLB;#N/A
3185;ETV6;x
3186;BLNK;#N/A
3187;GAB2;x
3188;AIP;x
3189;SPARCL1;#N/A
3190;TUBA1B;#N/A
3191;ANAPC7;#N/A
3192;KCNH1;#N/A
3193;MLLT3;x
3194;PHLDA3;#N/A
3195;TMED10;#N/A
3196;FAM83C;#N/A
3197;RARS1;#N/A
3198;ROBO2;#N/A
3199;RCOR1;#N/A
3200;OXSR1;#N/A
3201;MRPL55;#N/A
3202;MRPL13;#N/A
3203;ACIN1;#N/A
3204;TXN;#N/A
3205;TRAPPC3;#N/A
3206;SLC3A2;#N/A
3207;ARPC4;#N/A
3208;SERPINB3;x
3209;BMPR1B;#N/A
3210;CHERP;#N/A
3211;FEM1B;#N/A
3212;QARS1;#N/A
3213;MBOAT7;#N/A
3214;RCN2;#N/A
3215;ADH1B;#N/A
3216;ZZEF1;#N/A
3217;RPH3A;#N/A
3218;PRRC2C;#N/A
3219;DNASE2B;#N/A
3220;DSTYK;#N/A
3221;RRAGB;#N/A
3222;TBXA2R;#N/A
3223;MYH6;#N/A
3224;BARHL1;#N/A
3225;VAMP8;#N/A
3226;OCIAD1;#N/A
3227;E4F1;#N/A
3228;MID2;#N/A
3229;MASTL;#N/A
3230;CLDND1;#N/A
3231;TPR;#N/A
3232;POLQ;#N/A
3233;TRIM68;#N/A
3234;SCN2A;#N/A
3235;INPP5D;#N/A
3236;IBTK;#N/A
3237;PGRMC1;#N/A
3238;LSM4;#N/A
3239;FGFR2;x
3240;KCNRG;#N/A
3241;AKT2;x
3242;TES;#N/A
3243;TBC1D19;#N/A
3244;PSD2;#N/A
3245;ARID1A;x
3246;TSR1;#N/A
3247;TAF5;#N/A
3248;BBS7;#N/A
3249;AKAP8L;#N/A
3250;GRIN2B;#N/A
3251;RIOK1;#N/A
3252;MT-CO2;#N/A
3253;DOK4;#N/A
3254;MT-ND4;#N/A
3255;PBK;#N/A
3256;USP10;#N/A
3257;ITGB5;#N/A
3258;CCNL1;#N/A
3259;ABLIM1;#N/A
3260;S100A10;#N/A
3261;RPRD1B;#N/A
3262;LIN7A;#N/A
3263;GPR89B;#N/A
3264;BTLA;#N/A
3265;GRB10;#N/A
3266;MBD3L1;#N/A
3267;CLTCL1;#N/A
3268;SLC25A11;#N/A
3269;TGFB1I1;#N/A
3270;CXCR4;x
3271;ATP6V0D1;#N/A
3272;PRX;#N/A
3273;RPL38;#N/A
3274;ARFGEF2;#N/A
3275;PPP6R1;#N/A
3276;HOXA13;#N/A
3277;MALT1;#N/A
3278;BRIX1;#N/A
3279;CBX7;#N/A
3280;BCL3;x
3281;UBAC2;#N/A
3282;NEURL4;#N/A
3283;ZNF446;#N/A
3284;DCAF10;#N/A
3285;IK;#N/A
3286;GTF3C4;#N/A
3287;RPL28;#N/A
3288;MAPK8IP1;#N/A
3289;ANKFY1;#N/A
3290;CALU;#N/A
3291;CACYBP;#N/A
3292;MEIG1;#N/A
3293;NEFL;#N/A
3294;DEDD;#N/A
3295;CLDN1;#N/A
3296;GAB3;#N/A
3297;TXLNA;#N/A
3298;ZRANB1;#N/A
3299;GANAB;#N/A
3300;MRPS5;#N/A
3301;AP3M1;#N/A
3302;SEPTIN3;#N/A
3303;OBSL1;#N/A
3304;REXO1;#N/A
3305;FAM83H;#N/A
3306;LRRC8C;#N/A
3307;CSE1L;#N/A
3308;PQBP1;#N/A
3309;NAP1L5;#N/A
3310;CETN1;#N/A
3311;DMD;#N/A
3312;RALYL;#N/A
3313;MRPL3;#N/A
3314;CEP63;#N/A
3315;LAMB3;#N/A
3316;ITGB4;#N/A
3317;HOXA9;#N/A
3318;FBXW8;#N/A
3319;VBP1;#N/A
3320;PPP3R1;#N/A
3321;HOMER3;#N/A
3322;TBL1X;#N/A
3323;ACSL4;#N/A
3324;NID2;#N/A
3325;CNTFR;#N/A
3326;CKAP2;#N/A
3327;SIT1;#N/A
3328;PEX5L;#N/A
3329;IFI30;#N/A
3330;TAT;#N/A
3331;EDC3;#N/A
3332;DDX39B;#N/A
3333;CABP4;#N/A
3334;CACNA1F;#N/A
3335;CNGB1;#N/A
3336;ABCA4;#N/A
3337;UPK3A;#N/A
3338;UPK1B;#N/A
3339;GFRA4;#N/A
3340;PSPN;#N/A
3341;GFRA3;#N/A
3342;ARTN;#N/A
3343;ABCG8;#N/A
3344;ABCG5;#N/A
3345;RXFP4;#N/A
3346;RLN3;#N/A
3347;TSSK2;#N/A
3348;TSKS;#N/A
3349;SLC24A1;#N/A
3350;CNGA1;#N/A
3351;CBLN3;#N/A
3352;CBLN1;#N/A
3353;MAGEC1;#N/A
3354;CTAG1A;#N/A
3355;BEX1;#N/A
3356;OMP;#N/A
3357;C4B;#N/A
3358;C2;#N/A
3359;NTNG1;#N/A
3360;LRRC4C;#N/A
3361;CLDN19;#N/A
3362;CLDN16;#N/A
3363;GGT1;#N/A
3364;GGT2;#N/A
3365;SPNS3;#N/A
3366;CLCC1;#N/A
3367;PRAMEF5;#N/A
3368;PRAMEF4;#N/A
3369;CLEC2A;#N/A
3370;KLRF2;#N/A
3371;MSX1;#N/A
3372;CLEC5A;#N/A
3373;DDX1;#N/A
3374;RBM5;#N/A
3375;PSRC1;#N/A
3376;OTUD6B;#N/A
3377;SLC25A10;#N/A
3378;A4GNT;#N/A
3379;HDAC8;#N/A
3380;HNRNPUL1;#N/A
3381;ATP6V1B2;x
3382;TFF1;#N/A
3383;DCLRE1C;#N/A
3384;FAM153B;#N/A
3385;UQCRC1;#N/A
3386;COL8A2;#N/A
3387;LRIF1;#N/A
3388;NLRC4;#N/A
3389;AAMP;#N/A
3390;HDAC10;#N/A
3391;TTI1;#N/A
3392;NUP133;#N/A
3393;RHOJ;#N/A
3394;MT-CO1;#N/A
3395;PKP3;#N/A
3396;POMP;#N/A
3397;DENR;#N/A
3398;LIPE;#N/A
3399;VPS35;#N/A
3400;GTF3C2;#N/A
3401;DYNLT1;#N/A
3402;DDX19A;#N/A
3403;IPO4;#N/A
3404;MRGBP;#N/A
3405;TIAM1;#N/A
3406;NDFIP1;#N/A
3407;NELFB;#N/A
3408;ZNF444;#N/A
3409;LAX1;#N/A
3410;PRKG1;#N/A
3411;MIER2;#N/A
3412;ARFGEF1;#N/A
3413;GFER;#N/A
3414;SLX4;x
3415;HEATR1;#N/A
3416;TMF1;#N/A
3417;ITGA2;#N/A
3418;S100A1;#N/A
3419;H2BC3;#N/A
3420;CD72;#N/A
3421;STRADA;#N/A
3422;ITGA7;#N/A
3423;CLNS1A;#N/A
3424;GDI2;#N/A
3425;THAP7;#N/A
3426;EMC7;#N/A
3427;FCN1;#N/A
3428;LCP1;#N/A
3429;PLXNA3;#N/A
3430;C1QTNF3;#N/A
3431;MAP1S;#N/A
3432;BNC1;#N/A
3433;SLC9A4;#N/A
3434;UPRT;#N/A
3435;HTR1B;#N/A
3436;COPS7B;#N/A
3437;PSMD5;#N/A
3438;EHD1;#N/A
3439;FCGR3B;#N/A
3440;NR0B2;#N/A
3441;CNTN1;#N/A
3442;SLC1A5;#N/A
3443;VEGFA;x
3444;PDE6D;#N/A
3445;SEPTIN2;#N/A
3446;MRPL43;#N/A
3447;RNF13;#N/A
3448;SLC6A5;#N/A
3449;LIPF;#N/A
3450;BRMS1;#N/A
3451;USP13;#N/A
3452;ATG4B;#N/A
3453;VIRMA;#N/A
3454;ADAMTSL4;#N/A
3455;ATCAY;#N/A
3456;CDK5RAP2;#N/A
3457;SNX17;#N/A
3458;MAGED2;#N/A
3459;THRB;#N/A
3460;B3GNT2;#N/A
3461;CHTF18;#N/A
3462;TRIP10;#N/A
3463;MEIS1;#N/A
3464;KCNK16;#N/A
3465;OAZ1;#N/A
3466;TNFRSF13C;#N/A
3467;PLXNC1;#N/A
3468;BCL10;x
3469;RAB3GAP2;#N/A
3470;PPP1R13B;#N/A
3471;NDUFAF4;#N/A
3472;DROSHA;#N/A
3473;ERP44;#N/A
3474;WIPI2;#N/A
3475;CEP72;#N/A
3476;RAD9A;#N/A
3477;MYO1B;#N/A
3478;MYO5B;#N/A
3479;ARPC5L;#N/A
3480;DNMT3A;x
3481;NCAN;#N/A
3482;CCT6B;#N/A
3483;CRYBA2;#N/A
3484;RASD2;#N/A
3485;GTF2IRD1;#N/A
3486;MRPL42;#N/A
3487;AFAP1;#N/A
3488;TWF2;#N/A
3489;PIGS;#N/A
3490;APOC3;#N/A
3491;SORBS1;#N/A
3492;HSF4;#N/A
3493;CDH2;x
3494;MYH7;#N/A
3495;HAUS2;#N/A
3496;RAB10;#N/A
3497;MAP2K3;#N/A
3498;ZCCHC8;#N/A
3499;DARS1;#N/A
3500;ZC3HAV1;#N/A
3501;C9orf72;#N/A
3502;EHMT1;#N/A
3503;ANAPC5;#N/A
3504;SNRPC;#N/A
3505;FGA;#N/A
3506;MED30;#N/A
3507;BOLA1;#N/A
3508;APBA1;#N/A
3509;AGGF1;x
3510;ITPR3;#N/A
3511;PLXNB1;#N/A
3512;PIM1;#N/A
3513;PRCC;x
3514;ZNF396;#N/A
3515;TNFAIP8L1;#N/A
3516;RPS6KA3;#N/A
3517;EPB41L1;#N/A
3518;RBM45;#N/A
3519;HCN4;#N/A
3520;HTR2C;#N/A
3521;WEE1;#N/A
3522;WNK1;#N/A
3523;SCAF1;#N/A
3524;DNAJB6;#N/A
3525;LEO1;#N/A
3526;GCG;#N/A
3527;HIPK4;#N/A
3528;KRT77;#N/A
3529;AUTS2;#N/A
3530;WDR1;#N/A
3531;SIRT6;#N/A
3532;EIF2B5;#N/A
3533;LOX;#N/A
3534;KATNA1;#N/A
3535;IGFLR1;#N/A
3536;NDE1;#N/A
3537;PTPN3;#N/A
3538;PAAF1;#N/A
3539;GOLIM4;#N/A
3540;NDUFB5;#N/A
3541;DIS3;x
3542;MAD2L1BP;#N/A
3543;TRIM26;#N/A
3544;MPG;#N/A
3545;SUPT3H;#N/A
3546;PFKFB2;#N/A
3547;UBE2L6;#N/A
3548;FOXI1;#N/A
3549;CLK1;#N/A
3550;BAG5;#N/A
3551;CBY1;#N/A
3552;IPO9;#N/A
3553;ID2;#N/A
3554;UGGT2;#N/A
3555;TTC37;#N/A
3556;NME7;#N/A
3557;KRT31;#N/A
3558;SH2B1;#N/A
3559;RPLP2;#N/A
3560;ADAM12;#N/A
3561;GRIA1;#N/A
3562;CFHR1;#N/A
3563;ORC3;#N/A
3564;WBP11;#N/A
3565;CR2;#N/A
3566;AP3B2;#N/A
3567;PKMYT1;#N/A
3568;VPS4A;#N/A
3569;PRIM1;#N/A
3570;ZFP36;#N/A
3571;CLUAP1;#N/A
3572;COL10A1;#N/A
3573;HUS1;#N/A
3574;PTPN13;x
3575;SCCPDH;#N/A
3576;CDRT15;#N/A
3577;RNF216;#N/A
3578;ERH;#N/A
3579;BRCC3;#N/A
3580;PTP4A2;#N/A
3581;SULF1;#N/A
3582;HMMR;#N/A
3583;ZNF557;#N/A
3584;WWTR1;x
3585;TARS1;#N/A
3586;ZNF526;#N/A
3587;HLA-G;#N/A
3588;USPL1;#N/A
3589;ANAPC10;#N/A
3590;SEMG1;#N/A
3591;CD200R1;#N/A
3592;KTN1;#N/A
3593;ERCC3;x
3594;NCAPD2;#N/A
3595;RNF20;#N/A
3596;NSMAF;#N/A
3597;CYFIP1;#N/A
3598;SEC61B;#N/A
3599;DBF4;#N/A
3600;OLIG3;#N/A
3601;CEP128;#N/A
3602;FBLN1;#N/A
3603;ARPC1A;#N/A
3604;STX19;#N/A
3605;RBBP6;#N/A
3606;PPM1B;#N/A
3607;EPO;#N/A
3608;PAF1;#N/A
3609;ITGAX;#N/A
3610;GRK5;#N/A
3611;BMP7;#N/A
3612;RAD17;x
3613;NRDC;#N/A
3614;NUBP2;#N/A
3615;PPP1R9A;#N/A
3616;RAB4A;#N/A
3617;BEGAIN;#N/A
3618;SSB;#N/A
3619;RNF40;#N/A
3620;ETS2;#N/A
3621;NAA15;#N/A
3622;WASF1;#N/A
3623;LEP;#N/A
3624;PLS1;#N/A
3625;FBXO30;#N/A
3626;MRPS9;#N/A
3627;FGF3;x
3628;EPS8L3;#N/A
3629;LILRB2;#N/A
3630;ARL3;#N/A
3631;TRIM24;#N/A
3632;PBX2;#N/A
3633;TTC3;#N/A
3634;ATF6;#N/A
3635;MT-ND5;#N/A
3636;NIPBL;#N/A
3637;TTC19;#N/A
3638;SMAD6;#N/A
3639;VWA5B2;#N/A
3640;IVL;#N/A
3641;NOS1;#N/A
3642;FUBP3;#N/A
3643;NPLOC4;#N/A
3644;FERD3L;#N/A
3645;H1-4;x
3646;AMIGO1;#N/A
3647;TDG;#N/A
3648;ACVR1;x
3649;SHB;#N/A
3650;SUN2;#N/A
3651;RHOG;#N/A
3652;AGXT;#N/A
3653;PPHLN1;#N/A
3654;PRMT8;#N/A
3655;ELOA2;#N/A
3656;IFT52;#N/A
3657;RAP1GDS1;#N/A
3658;HSD17B10;#N/A
3659;ENG;#N/A
3660;KPRP;#N/A
3661;BRD7;#N/A
3662;COQ9;#N/A
3663;IRF7;#N/A
3664;CNTN2;#N/A
3665;CPSF4;#N/A
3666;PABPC5;#N/A
3667;CYC1;#N/A
3668;PKD2;#N/A
3669;PRKD1;#N/A
3670;USP12;#N/A
3671;DDOST;#N/A
3672;LSM1;#N/A
3673;MTA3;#N/A
3674;MS4A1;#N/A
3675;CASP10;#N/A
3676;RAB32;#N/A
3677;ETFA;#N/A
3678;TPM4;#N/A
3679;TEX10;#N/A
3680;STBD1;#N/A
3681;SPTLC1;#N/A
3682;NLGN3;#N/A
3683;PLD2;#N/A
3684;LOXL2;#N/A
3685;TUBGCP5;#N/A
3686;VSX2;#N/A
3687;MEN1;x
3688;DOK1;#N/A
3689;POLR2D;#N/A
3690;PDK3;#N/A
3691;EIF2S2;#N/A
3692;EIF3L;#N/A
3693;FLI1;x
3694;MED11;#N/A
3695;PIK3C3;#N/A
3696;NUP43;#N/A
3697;IRF2;x
3698;FUBP1;x
3699;NBR1;#N/A
3700;TAF7;#N/A
3701;KDM5A;x
3702;ARPC2;#N/A
3703;ZNF250;#N/A
3704;PPARD;#N/A
3705;COG3;#N/A
3706;RARS2;#N/A
3707;NDUFA7;#N/A
3708;SPRR3;#N/A
3709;POLR3D;#N/A
3710;LEMD3;#N/A
3711;BIRC7;#N/A
3712;RFC3;#N/A
3713;RPP25;#N/A
3714;PTPN12;#N/A
3715;TNPO2;#N/A
3716;MPHOSPH6;#N/A
3717;GZMK;#N/A
3718;AHCYL1;#N/A
3719;RAD1;#N/A
3720;PFDN6;#N/A
3721;EPPK1;#N/A
3722;ATN1;#N/A
3723;NDUFB9;#N/A
3724;DDX24;#N/A
3725;OSBPL6;#N/A
3726;GGA2;#N/A
3727;CRISP3;#N/A
3728;NDUFB10;#N/A
3729;SGCD;#N/A
3730;POP1;#N/A
3731;FGF10;x
3732;PES1;#N/A
3733;NPDC1;#N/A
3734;DPYS;#N/A
3735;USF2;#N/A
3736;IFNA8;#N/A
3737;UBXN11;#N/A
3738;YTHDF1;#N/A
3739;GRB7;x
3740;EFNB1;#N/A
3741;GEMIN7;#N/A
3742;TADA2A;#N/A
3743;AEBP2;#N/A
3744;TMEM51;#N/A
3745;SENP3;#N/A
3746;GLMN;#N/A
3747;TXNL4A;#N/A
3748;S100A7;#N/A
3749;CBFA2T3;x
3750;HSPH1;#N/A
3751;TWNK;#N/A
3752;CKS1B;#N/A
3753;DNAJB2;#N/A
3754;CARTPT;#N/A
3755;RALGAPB;#N/A
3756;SRSF3;#N/A
3757;TUBE1;#N/A
3758;TBC1D15;#N/A
3759;EDNRA;#N/A
3760;TTC30A;#N/A
3761;ERCC6L;#N/A
3762;MAEA;#N/A
3763;NMU;#N/A
3764;VAMP4;#N/A
3765;HRNR;#N/A
3766;ELP2;#N/A
3767;EIF3K;#N/A
3768;MAP1LC3C;#N/A
3769;SGCA;#N/A
3770;BSND;#N/A
3771;TPRN;#N/A
3772;SCNM1;#N/A
3773;FRS2;x
3774;STAG2;x
3775;POLR3A;#N/A
3776;MKNK1;#N/A
3777;RAMP3;#N/A
3778;RPTN;#N/A
3779;TNFSF10;#N/A
3780;NFS1;#N/A
3781;PIGQ;#N/A
3782;DRAP1;#N/A
3783;SSBP4;#N/A
3784;EMILIN3;#N/A
3785;TMEM259;#N/A
3786;HNRNPA3;#N/A
3787;SNAPC4;#N/A
3788;CRYAA;#N/A
3789;H2AC7;#N/A
3790;CTDSP2;#N/A
3791;FGL2;#N/A
3792;CCR7;#N/A
3793;VPS29;#N/A
3794;CABIN1;#N/A
3795;SH2D2A;#N/A
3796;SPC25;#N/A
3797;EPN3;#N/A
3798;WNT4;#N/A
3799;HTR1A;#N/A
3800;NKD1;#N/A
3801;GAS2L1;#N/A
3802;U2SURP;#N/A
3803;EN1;#N/A
3804;VEGFD;#N/A
3805;SERPINA5;#N/A
3806;NINL;#N/A
3807;POR;#N/A
3808;RBCK1;#N/A
3809;CORO1C;#N/A
3810;CDK20;#N/A
3811;BZW1;#N/A
3812;HEATR3;#N/A
3813;TXNDC11;#N/A
3814;EXOC3;#N/A
3815;TNIP1;#N/A
3816;L3MBTL3;#N/A
3817;TNFAIP1;#N/A
3818;POMC;#N/A
3819;NDUFA5;#N/A
3820;NAP1L4;#N/A
3821;CST4;#N/A
3822;CDK16;#N/A
3823;RAB6A;#N/A
3824;CEP152;#N/A
3825;TAF13;#N/A
3826;HCCS;#N/A
3827;TIA1;#N/A
3828;COPG2;#N/A
3829;UCHL1;x
3830;UBE2E2;#N/A
3831;NCAPD3;#N/A
3832;FES;x
3833;MAPK15;#N/A
3834;LHX6;#N/A
3835;RRAS2;x
3836;KLHL6;x
3837;KRT13;#N/A
3838;NEFM;#N/A
3839;GSTM3;#N/A
3840;NAT10;#N/A
3841;AKAP13;#N/A
3842;DIABLO;#N/A
3843;MTR;#N/A
3844;TREML2;#N/A
3845;PTTG1;#N/A
3846;TAF2;#N/A
3847;IFT74;#N/A
3848;PRAM1;#N/A
3849;IPO11;#N/A
3850;TUBB6;#N/A
3851;NEK7;#N/A
3852;RPGR;#N/A
3853;RIMS1;#N/A
3854;SSR4;#N/A
3855;YPEL5;#N/A
3856;ATL2;#N/A
3857;NSL1;#N/A
3858;KARS1;#N/A
3859;PGBD1;#N/A
3860;TMED2;#N/A
3861;PTPN23;#N/A
3862;USP48;#N/A
3863;EDRF1;#N/A
3864;RYR2;#N/A
3865;FBXO45;#N/A
3866;SREBF2;#N/A
3867;POP7;#N/A
3868;TSR3;#N/A
3869;NBAS;#N/A
3870;ATG16L1;#N/A
3871;RNF217;#N/A
3872;AFG3L2;#N/A
3873;AP1M2;#N/A
3874;KLHL2;#N/A
3875;CDC37L1;#N/A
3876;TGM1;#N/A
3877;MTIF2;#N/A
3878;LDOC1;#N/A
3879;NSMCE2;#N/A
3880;LLGL1;#N/A
3881;CHMP1A;#N/A
3882;IL17RD;#N/A
3883;SNTA1;#N/A
3884;EGLN1;#N/A
3885;NR2F2;#N/A
3886;RIC3;#N/A
3887;GYS1;#N/A
3888;NOP58;#N/A
3889;MRPL41;#N/A
3890;IGFL1;#N/A
3891;CORO1B;#N/A
3892;FBRS;#N/A
3893;UBE2D4;#N/A
3894;EXT2;#N/A
3895;PFN1;#N/A
3896;SNRK;#N/A
3897;WDR33;#N/A
3898;DCX;#N/A
3899;ACTN3;#N/A
3900;FAM219A;#N/A
3901;TOB1;#N/A
3902;ATP5PD;#N/A
3903;CCDC85C;#N/A
3904;C18orf25;#N/A
3905;GTF3C5;#N/A
3906;ARCN1;#N/A
3907;TTLL3;#N/A
3908;TBC1D22A;#N/A
3909;SEC22C;#N/A
3910;SSBP2;#N/A
3911;BRD8;#N/A
3912;ATP6V0A1;#N/A
3913;EIF2B3;#N/A
3914;SMC4;#N/A
3915;SH3GLB1;#N/A
3916;EIF4B;#N/A
3917;PTPRF;#N/A
3918;LGR4;#N/A
3919;GINS1;#N/A
3920;TALDO1;#N/A
3921;TARBP2;#N/A
3922;MRPL2;#N/A
3923;POLR3F;#N/A
3924;RAC2;x
3925;TADA2B;#N/A
3926;TRHR;#N/A
3927;MEIS2;#N/A
3928;MICALL1;#N/A
3929;ANK1;#N/A
3930;TRIM49;#N/A
3931;STAM2;#N/A
3932;SELP;#N/A
3933;FOXD4L6;#N/A
3934;MRPL18;#N/A
3935;MIS18A;#N/A
3936;GP1BB;#N/A
3937;IST1;#N/A
3938;PKP4;#N/A
3939;LMNB2;#N/A
3940;FBXW5;#N/A
3941;TRIB3;x
3942;CASC3;#N/A
3943;RNF8;#N/A
3944;GZMA;#N/A
3945;TAP1;#N/A
3946;EFCAB7;#N/A
3947;MRPS11;#N/A
3948;CEBPG;#N/A
3949;NETO2;#N/A
3950;CWC22;#N/A
3951;EBI3;#N/A
3952;RPL17;#N/A
3953;TFCP2;#N/A
3954;CLIP1;#N/A
3955;PCDHB15;#N/A
3956;HNF1A;x
3957;LMBR1;#N/A
3958;NDUFB4;#N/A
3959;OR51E2;#N/A
3960;NOC2L;#N/A
3961;IFT46;#N/A
3962;SLC38A9;#N/A
3963;EIF2B2;#N/A
3964;CYCS;#N/A
3965;IGHG2;#N/A
3966;SPRR2E;#N/A
3967;AK1;#N/A
3968;GBF1;#N/A
3969;IFT80;#N/A
3970;POLR1E;#N/A
3971;SRI;#N/A
3972;BCKDK;#N/A
3973;TADA1;#N/A
3974;H2BC11;#N/A
3975;VAV2;x
3976;MYH13;#N/A
3977;FNDC4;#N/A
3978;MBD1;#N/A
3979;TONSL;#N/A
3980;APLP1;#N/A
3981;ELF3;x
3982;AHNAK;#N/A
3983;HCN1;#N/A
3984;POU5F1;#N/A
3985;MIB2;#N/A
3986;CYTH2;#N/A
3987;ATP2A3;#N/A
3988;TMED3;#N/A
